s1,s2,s3,s4,s5,s6,s7,s8
-2.024929835592992,-1.2129878747793152,0.17652496014474317,-1.5614317509948061,0.6195034461760666,-0.35224922489793375,0.4862455231103896,1.0424377077672087
0.9073367121086557,-0.7644999032231538,-2.84640155881159,1.1531956493587865,-1.9789330264882843,1.5206463142483722,0.9817077631439389,-0.7085445078654542
0.9645516691369805,0.3118712285116337,-0.9882724141320092,1.0846444523801604,-1.2146870051164165,1.03508080409933,0.2530868219181311,-1.233839172555253
-2.425434534791266,-1.9156190302173013,0.20425823096085632,-2.7405123390271746,0.1609558333529458,-1.6979593530252797,-0.7232652393244513,0.8548324703779948
1.3221451505640107,0.8799559924827715,-0.059207841792218614,1.0160932554015343,-1.3536408271840288,0.4385288916305065,-1.4664585993747752,-2.54707583427975
1.3221451505640107,1.2237967706758286,0.5231908453461576,1.1531956493587865,-0.8395116855338631,0.28592258844080753,-1.816196651163163,-2.7346810716689642
1.0217666261653053,0.8650063934308995,0.09332514769640371,0.9886727766100839,-0.6032901880189221,0.5217686933703424,-0.8398445899205805,-1.8091619005488422
-0.15113999291535377,-0.48045752123758484,-0.28107400832112384,-0.533163796315415,-0.6310809524324446,-0.3938691257678517,-0.9127066840431614,-0.345841048912974
1.0503741046794677,1.2835951668833168,0.7311903764670061,1.2217468463374126,0.522235770728738,0.7714880985898498,0.44252826663684114,-0.2582919381313408
-0.00810260034454167,0.11752644083729707,-0.2394741020969541,0.5225246371554266,0.34159580204084183,0.9795876029394394,1.2440113019852297,0.6547202171628334
0.6927806232524376,0.5211656152378423,0.606390657794497,-0.2589590084009107,-0.4643363659513098,-1.3233802451960184,-2.3262313100212286,-1.1337830459476723
1.3650563683352543,1.059351181105236,-0.22560746668889753,1.3040082827117638,-1.5064900314584024,0.8131079994597677,-0.7524100769734836,-2.834737198276545
-0.33708860325740947,0.5510648133415864,0.7727902826911759,0.31687104621954837,1.3281679387208896,0.4801487925004244,1.3168733961078105,1.217535929330475
1.1648040187361175,1.0892503792089803,0.4954575745300444,1.1669058887545116,0.14706045114618457,0.7298681977199319,-0.22780299929090203,-0.8211076502989825
-2.010626096335911,-1.2727862709868034,0.2735914080011392,-1.5340112722033556,0.7723526504504401,-0.26900942315809795,0.6756869678290996,1.2925780242861606
0.32088340256832615,1.059351181105236,1.258122521973156,-0.21782829021373504,1.1614233522397548,-1.0042943385266476,-0.15494090516832126,0.8173114229001521
0.7213881017666,-0.10671754494078363,-1.0160056849481223,1.0023830160058091,-0.4365456015377873,1.2709269090288648,1.1274319513891005,0.06689047334329655
-3.4982149790723565,-1.7063246434910928,0.7173237410589496,-2.6719611420485485,1.1058418234127099,-1.0181676388166203,0.529962779583938,1.492690277501322
1.3793601075923356,1.059351181105236,0.2181248663689129,1.2080366069416872,-0.6171855702256833,0.6605016962700687,-0.9272791028676776,-1.7341198055931568
0.13493479222627042,0.9248047896383876,0.897590001363685,0.8378601432571066,1.5088079074087857,0.9657143026494668,1.7103287043697466,1.3676201192418462
0.6355656662241127,-0.09176794588891159,-0.9466725079078394,0.5910758341340526,-1.3258500627705063,0.7437414980099045,-0.32980993106251516,-1.2838672358590435
0.17784600999751404,-0.0319695496814234,0.03785860606417741,-0.03959517806930725,-0.005788753128189014,-0.019290017938590493,-0.06750639222122433,0.029369425865453776
-1.4241727867955813,-0.854197497534386,0.6618571994267233,-2.2332334813853416,0.36938656645436435,-2.141904962304404,-1.160437804059936,0.6297061855109382
0.792906798052006,1.2387463697277006,0.9530565429959114,0.7144679886955796,0.939097236931575,0.00845658264135478,0.29680407839167955,0.3045237740363008
0.6641731447382752,0.6407624076528188,-0.04534120638416204,0.9886727766100839,0.1609558333529458,0.8547279003296856,0.7485490619516804,-0.09570073239402214
1.3078414113069294,0.9846031858458758,0.2874580434091958,1.1120649311716109,-0.7005578634662507,0.5078953930803697,-0.970996359341226,-1.7341198055931568
0.7213881017666,0.6706616057565629,-0.03147457097610547,1.0160932554015343,0.17485121555970703,0.9657143026494668,0.704831805478132,-0.13322177987186493
0.9216404513657369,1.1938975725720844,0.9530565429959114,0.5088143977597014,0.3971773308678868,-0.5880953298274686,-1.14586538523542,-0.5709673337800306
0.7786030587949249,0.8351071953271554,0.8282568243234022,0.01524577951359361,-0.047474899748472715,-0.9071812364968392,-1.437313761725743,-0.6585164445616638
-1.538602700852231,-2.872393369537112,-1.681604184534838,-0.9307607387914463,-0.7561393922932957,0.6188817954001508,0.7776938996007127,0.7547763437704141
0.09202357445502679,-0.8093487003787698,-1.0853388619884052,0.08379697649221969,-1.0618378008420428,0.3969089907605886,-0.1112236486947728,-0.4709112071724499
0.7356918410236812,-0.7943991013268978,-1.8480038094315168,0.8652806220485569,-1.2841639161502225,1.2709269090288648,0.8505559937232935,-0.3208270172610788
0.7786030587949249,0.9696535867940038,0.5231908453461576,0.9064113402357326,0.06368815790561716,0.45240219192047915,-0.21323058046638588,-0.8836427294287205
0.19214974925459524,1.1041999782608523,1.3967888760537217,-0.24524876900518547,1.3281679387208896,-0.990421038236675,-0.08207881104574048,1.004916660289366
1.2649301935356858,1.5227887517132694,1.2165226157489863,0.7555987068827552,0.522235770728738,-1.0736608399765109,-2.340803728845745,-1.0462339351660392
-0.5230372135994652,-0.3010623326151203,0.06559187688029056,-0.4097716417538881,0.21653736217999076,-0.019290017938590493,0.44252826663684114,0.4546079639476719
-1.338350351253094,-0.555205516496945,0.35679122044947864,-0.6428457114812167,0.8696203258977688,0.1333162852511085,0.9088456690213581,1.0299306919412612
0.37809835959665095,-0.9289454927937463,-1.9450702572879128,0.5910758341340526,-1.2007916229096551,0.9102211014895761,0.7339766431271643,-0.22077089065349806
0.6927806232524376,1.0294519830014919,0.9530565429959114,0.33058128561527356,0.5361311529354992,-0.40774242605782435,-0.4026720251850959,-0.10820774821996973
0.22075722776875767,0.9995527848977479,1.0085230846281377,0.17976865226229619,1.2309002632735608,-0.3383759246079611,0.4862455231103896,0.9298745653336804
0.5354394914245443,-0.19641513925201592,-1.0437389557642354,0.4676836795725257,-1.4648038848381186,0.4662754922104518,-0.2715202557644505,-1.1963181250774102
-0.4229110387998967,0.14742563894104116,0.6757238348347798,-0.5057433175239646,0.7723526504504401,-0.5880953298274686,0.04907295837490491,0.7172552962925713
0.3351871418254073,-0.7196511060675376,-1.8896037156556866,0.5910758341340526,-1.3675362093907901,1.0628274046792752,0.806838737249745,-0.22077089065349806
-0.30848112474324707,0.4314680209266101,0.7450570118750628,-0.12185661444365854,1.1336325878262323,-0.1718963211282895,0.7776938996007127,1.004916660289366
-1.195312958682282,-2.2893590065141027,-1.3904048409656498,-1.1227040903315992,-1.0479424186352817,0.11944298496113588,0.019928120725872602,0.32953780568819596
1.5080937609060665,1.4928895536095255,0.3706578558575352,1.6056335494177185,-0.950674743187953,0.9518410023594941,-0.9272791028676776,-3.1223985622733395
1.0503741046794677,0.8949055915346436,0.06559187688029056,1.0023830160058091,-0.6310809524324446,0.535641993660315,-0.8106997522715482,-1.82166891637479
-1.5529064401093122,-0.8691470965862581,0.7173237410589496,-2.2606539601767923,0.4388634774881705,-2.1141583617244586,-1.1312929664109037,0.7672833595963617
-0.6517708669131961,0.29692162945976164,0.9946564492200811,-0.6702661902726672,1.2170048810667997,-0.7823215338870855,0.26765924074264724,1.0674517394191039
0.42100957736789457,1.313494364987061,1.618655042582627,-0.7662378660427437,1.5365986718223081,-3.1546558834724063,-1.539320693497356,0.9673956128115232
0.13493479222627042,0.8650063934308995,0.7173237410589496,0.8515703826528317,1.355958703134412,0.9795876029394394,1.652039029071682,1.1550008502007372
1.479486282391904,1.3882423602464211,0.13492505392057344,1.5233721130433673,-0.8673024499473856,0.9657143026494668,-0.18408574281735357,-2.0342881854158987
0.03480861742670196,-1.5717782520242443,-2.6522686630987984,0.3031608068238231,-1.9650376442815232,0.9518410023594941,0.5008179419349057,-0.4709112071724499
-0.13683625365827254,-0.48045752123758484,-0.2949406437291804,-0.533163796315415,-0.6310809524324446,-0.3938691257678517,-0.9127066840431614,-0.345841048912974
0.106327313712108,0.5959136104972026,0.5509241161622707,0.5225246371554266,0.9529926191383362,0.5772618945302329,1.2002940455116813,0.8298184387260997
-0.8949344342835766,-1.497030256764884,-0.8634726954595,-0.4097716417538881,-0.22811486843636877,0.646628395980096,0.9234180878458742,0.7172552962925713
-1.538602700852231,-2.872393369537112,-1.681604184534838,-0.9444709781871715,-0.7561393922932957,0.6188817954001508,0.7776938996007127,0.7547763437704141
0.6355656662241127,0.7155104029121789,0.5647907515703273,0.01524577951359361,0.022002011285333457,-0.8933079362068667,-1.4664585993747752,-0.683530476213559
1.0932853224507113,1.2985447659351887,0.703457105650893,1.249167325128863,0.49444500631521543,0.7992346991697951,0.47167310428587345,-0.2958129856091836
0.2636684455400013,1.074300780157108,1.0501229908523073,0.23460960984519705,1.2586910276870833,-0.3383759246079611,0.47167310428587345,0.9173675495077328
0.5497432306816254,0.9696535867940038,0.6757238348347798,0.7693089462784805,0.9807833835518587,0.5217686933703424,0.7631214807761966,0.5546640905552527
-0.4515185173140591,-1.1232902804680829,-0.4613402686258593,-1.2049655267059505,-1.186896240702894,-0.990421038236675,-1.5684655311463884,-0.6585164445616638
1.350752629078173,1.2536959687795728,0.4954575745300444,1.180616128150237,-0.8673024499473856,0.29979588873078017,-1.7724793946896145,-2.7722021191468067
0.3924020988537322,-0.09176794588891159,-1.0853388619884052,0.8241499038613813,-0.45044098374454855,1.0489541043893025,1.1274319513891005,0.20446764742872006
0.14923853148335162,0.9696535867940038,1.5077219593181743,-0.7662378660427437,1.2309002632735608,-1.9338054579548143,-1.0584308722883229,0.8048044070742045
0.00620113891253954,-1.5717782520242443,-2.666135298506855,0.28945056742809794,-1.9650376442815232,0.9518410023594941,0.4862455231103896,-0.4709112071724499
-0.4515185173140591,-0.6598527098600494,-0.5029401748500291,0.04266625830504404,0.03589739349209469,0.6050084951101782,0.9234180878458742,0.6046921538590431
-1.3526540905101754,-0.5402559174450731,0.3706578558575352,-0.6428457114812167,0.8835157081045301,0.11944298496113588,0.9088456690213581,1.0424377077672087
-0.7662007809698457,-0.09176794588891159,0.5509241161622707,-0.7388173872512932,0.8557249436910075,-0.6435885309873591,0.2530868219181311,0.8423254545520472
-0.6660746061702773,-0.0319695496814234,0.6757238348347798,-0.7388173872512932,0.8974110903112913,-0.7129550324372224,0.23851440309361494,0.8548324703779948
0.07771983519794558,0.5959136104972026,0.5786573869783839,0.49510415836397614,0.9807833835518587,0.535641993660315,1.1711492078626489,0.8548324703779948
-0.43721477805697795,-0.6449031108081773,-0.5168068102580856,0.05637649770076925,0.022002011285333457,0.6188817954001508,0.9379905066703904,0.5921851380330955
0.7070843625095188,-0.12166714399265569,-1.0298723203561788,1.0023830160058091,-0.4365456015377873,1.2709269090288648,1.1420043702136167,0.07939748916924415
-2.983280365817433,-2.3790566008253347,0.051725241472233986,-2.493728029904121,0.34159580204084183,-0.8100681344670309,0.09279021484845339,1.129986818548842
0.2779721847970825,0.9995527848977479,1.2165226157489863,-0.2726692477966359,1.1336325878262323,-0.990421038236675,-0.1403684863438051,0.8298184387260997
-1.123794262396876,-1.0933910823643387,0.17652496014474317,-1.8767672570964862,-0.3253825438836974,-1.6285928515754164,-1.437313761725743,0.12942555247303453
