x,y,z,runtime
-10.02,9.99,-0.00,872
0.03,-10.01,-0.00,868
0.06,10.04,4.99,1065
10.04,-9.99,0.00,969
10.00,10.00,0.00,967
0.01,-9.95,-0.02,867
10.01,-9.98,0.00,968
-0.00,-0.03,-0.00,868
-15.01,-15.03,-0.01,863
-5.00,10.01,0.00,972
0.00,-0.03,0.00,966
-9.97,14.99,-0.01,868
0.02,-0.03,-0.00,861
-9.99,9.97,0.00,971
-10.00,-0.09,9.99,1065
0.01,-0.00,15.02,856
-10.00,9.98,-0.00,868
-9.99,-9.99,0.00,971
10.07,10.01,14.99,967
-0.03,0.02,9.98,967
-9.98,-0.01,-0.00,870
-0.00,-0.03,0.00,968
-15.05,-0.02,-0.02,871
-9.99,-9.98,-0.00,872
5.03,15.02,0.02,1066
-9.98,-9.98,4.98,1522
-0.00,-9.96,0.00,968
-10.01,-10.01,0.00,970
0.03,10.00,-0.00,864
-5.09,-0.06,14.99,955
-9.99,10.04,5.01,1529
-9.99,-10.00,5.00,1530
9.99,0.00,9.97,967
0.02,10.00,0.01,1065
-9.96,-10.01,5.02,1523
-9.99,-10.00,-0.00,870
10.04,-9.99,0.00,966
-0.07,0.00,15.02,859
10.03,-10.02,0.00,970
-10.01,-9.98,-0.00,870
0.07,-5.01,5.00,1519
0.03,-10.01,0.01,1061
9.99,-0.03,-0.01,860
-15.01,0.00,0.01,1627
-0.04,10.02,10.00,1070
-9.98,0.02,4.99,1531
4.93,-0.04,0.03,966
0.01,-9.95,-0.02,868
-9.95,-5.03,-0.02,870
-9.99,-0.03,-0.00,871
-4.96,-0.04,-0.00,861
0.01,9.96,10.00,966
0.08,-5.01,4.94,1520
-0.00,-0.05,10.00,1517
-0.00,9.98,0.01,965
10.01,9.99,0.01,970
-0.03,-9.96,0.00,961
-9.98,0.01,4.99,1531
-9.98,-10.00,0.00,970
-0.01,-9.99,0.01,967
-0.00,-0.03,0.00,968
5.00,-5.00,-0.00,869
0.03,9.99,5.01,1528
9.99,9.99,0.01,968
-0.05,10.00,14.99,1067
9.99,-0.04,0.02,966
0.02,9.97,4.99,1529
-0.00,9.99,0.00,971
10.04,-10.01,-0.00,869
10.02,9.98,4.98,1528
-0.01,-9.99,0.01,961
0.02,-5.03,-0.01,868
15.02,0.03,-0.01,869
-10.00,-10.04,5.02,1519
-9.99,9.98,4.98,1531
-9.99,-9.97,4.99,1531
-4.94,-0.06,-0.00,869
-9.98,10.04,5.01,1531
-0.01,-0.01,0.00,970
-9.98,9.99,5.00,1530
10.00,-9.98,0.01,969
10.01,-10.00,-0.01,869
-9.97,9.97,4.99,1535
10.04,-9.99,0.00,970
-0.01,-5.02,0.01,970
0.00,9.97,5.03,1527
10.00,10.00,0.00,967
10.00,-10.00,-0.02,870
-10.02,9.99,0.00,970
10.05,-14.98,-0.01,872
0.02,-5.02,-0.00,867
0.02,-5.03,-0.00,870
0.01,10.01,0.00,1067
-10.01,10.07,15.01,867
-9.98,10.01,4.99,1523
-0.06,10.03,5.06,1063
0.02,-5.03,-0.01,867
9.99,-0.01,0.00,968
-10.00,-10.00,0.01,965
-10.00,-10.00,0.01,970
4.99,4.97,14.96,966
0.02,10.01,-0.01,853
9.99,-0.05,9.98,965
-0.01,-9.96,0.01,969
10.00,10.03,4.99,1528
-9.98,10.02,4.99,1528
-10.00,-10.05,5.01,1517
9.98,-0.01,-0.01,867
10.01,10.02,-0.01,869
-9.99,-0.02,-0.03,871
0.00,9.99,0.00,967
-9.96,-9.99,0.01,970
15.03,10.05,-0.01,861
0.01,-0.02,9.99,967
7.47,-0.01,0.01,965
-0.00,-9.99,4.99,1528
9.95,-0.05,0.02,966
-0.01,-0.02,-0.00,869
0.02,9.99,-0.00,868
4.95,-0.03,0.00,968
5.00,-5.04,0.00,971
-0.03,-9.96,0.00,966
10.01,4.99,-0.02,860
0.02,-0.04,-0.00,866
10.11,-0.18,14.95,1063
10.02,-0.04,4.98,1072
-9.99,-10.00,-0.00,870
-9.99,-5.01,0.02,972
10.04,-10.01,0.00,970
-0.01,-10.02,9.99,1073
0.01,10.01,0.00,1064
10.01,10.01,-0.00,869
10.00,-10.03,-0.00,870
-9.99,-9.96,5.00,1530
-9.99,-0.06,9.99,970
10.00,-9.97,4.98,1530
-4.96,-5.01,-0.02,868
-19.99,0.02,0.02,1066
-0.01,-0.04,0.00,969
-9.99,-9.99,-0.00,862
9.99,10.00,0.00,970
10.01,-0.03,-0.00,867
10.04,-14.99,-0.00,870
15.00,5.01,-0.01,868
10.03,-10.02,4.97,1527
-10.01,0.01,9.99,1064
-0.05,-9.97,15.01,867
-9.98,0.00,-0.00,868
-4.98,-0.08,-0.01,870
9.98,-0.02,0.02,969
-0.03,-9.99,9.98,965
-4.95,5.02,10.03,1527
10.06,4.98,0.02,967
-0.01,-9.96,0.00,970
-14.98,14.99,0.00,872
15.06,10.04,-0.00,869
-0.00,-0.03,0.00,967
15.06,15.00,0.01,868
10.02,-9.97,9.96,1528
-10.01,10.07,15.01,860
-0.09,9.94,14.97,968
0.02,19.98,-0.02,870
-0.06,-10.07,-0.01,862
0.01,-0.03,0.00,967
-10.01,9.98,-0.00,862
-10.02,9.99,9.98,1529
-0.03,-14.94,0.01,1065
-9.99,-10.00,-0.00,869
-0.01,-0.04,0.00,970
-10.01,9.98,9.96,1524
15.05,-15.02,-0.01,868
10.01,-10.02,-0.01,861
0.00,-0.02,-0.00,865
-10.02,9.99,-0.00,872
-4.97,-4.99,15.00,866
-9.99,-10.03,5.04,1522
-0.11,-10.00,-0.00,866
-0.02,-5.04,0.01,967
0.02,-5.03,-0.01,857
10.00,-9.97,4.98,1528
15.04,10.05,-0.01,868
9.95,-0.01,0.02,968
-10.00,-5.03,0.03,973
-10.03,9.99,9.97,1523
0.02,9.99,-0.00,868
0.02,-10.01,-0.01,861
-4.93,-4.99,5.02,1530
0.01,9.99,-0.01,861
9.98,-10.04,-0.00,869
-4.96,-0.05,-0.01,861
10.02,-10.00,-0.01,857
-9.98,-0.01,-0.01,870
-9.99,-5.02,-0.01,870
10.04,-10.00,-0.01,868
-0.11,10.11,5.09,1061
-14.98,15.00,0.01,870
0.00,-10.00,0.00,969
10.02,9.98,-0.00,868
-9.98,-0.01,0.00,973
0.03,10.01,-0.00,869
15.00,5.01,-0.02,870
10.00,9.99,0.01,970
-0.02,14.91,5.02,1619
-9.98,-0.01,-0.00,872
-4.97,10.00,-0.01,869
-10.00,-10.01,0.00,967
10.06,0.01,4.97,1059
-10.00,-10.04,10.03,1531
0.00,-0.03,0.00,968
10.03,-9.98,10.03,1524
-0.01,-9.99,0.00,964
10.19,-0.17,14.95,1063
0.00,-0.02,-0.00,865
-4.97,-10.00,0.01,969
-4.94,-0.05,-0.01,870
-0.07,15.15,14.96,1071
0.03,10.02,-0.00,868
0.04,10.02,0.00,1072
-14.98,9.99,0.00,1067
-0.01,-0.01,0.00,971
-9.98,-5.00,-0.01,870
19.95,-0.05,-0.02,869
-9.99,-5.03,-0.00,871
-9.99,-5.01,0.02,972
10.00,-10.03,4.97,1523
10.01,-9.97,5.00,1529
0.03,-10.02,5.01,1072
-0.02,10.01,5.03,1066
0.03,-5.00,5.02,1518
0.02,0.01,4.97,965
10.01,-0.18,14.95,1059
0.03,-9.98,5.00,1527
-10.00,9.98,-0.01,871
9.99,9.98,-0.00,869
0.02,9.93,5.00,1528
-10.01,9.99,-0.00,872
0.06,9.97,-0.05,864
0.01,4.97,0.00,969
10.01,9.99,0.01,967
0.01,9.98,0.00,969
-0.01,-10.02,4.97,1066
0.00,-5.03,0.01,967
-9.99,-10.03,-0.00,868
-15.04,-15.02,-0.00,872
-10.01,9.98,0.00,971
0.02,-10.00,0.01,970
0.54,-9.99,0.04,970
-0.01,-0.02,-0.00,869
-9.98,9.99,5.00,1530
14.93,-5.06,-0.00,869
-9.99,-10.01,-0.01,859
9.98,15.01,0.02,1066
-15.00,0.02,5.02,1064
-10.00,-5.04,0.00,969
0.05,14.95,0.02,1066
0.03,-10.00,10.02,965
-0.00,-0.03,-0.01,865
0.00,-0.02,-0.00,867
-10.02,-14.94,-0.00,862
10.00,9.99,0.01,970
-0.04,9.95,4.98,1527
9.99,-10.01,9.99,1529
5.01,-4.99,14.99,966
0.03,10.00,5.00,1063
-0.12,-0.01,14.95,956
10.00,-0.01,-0.00,866
-0.04,4.95,10.03,1519
-10.00,-0.10,9.97,1066
9.98,-0.02,5.00,1523
0.04,-10.01,10.00,1065
0.03,-10.02,-0.00,870
10.00,-9.98,-0.02,871
5.00,9.96,0.01,970
-0.01,-10.02,4.97,1065
0.03,-0.02,5.00,966
-4.93,-9.96,0.01,971
-14.98,14.99,0.00,870
0.08,-10.00,0.02,961
-10.08,-10.00,14.98,970
-10.02,9.99,-0.01,870
-4.94,-0.05,-0.01,870
0.01,-10.02,-0.00,869
14.99,-0.01,-0.01,869
10.02,-10.01,-0.01,868
-10.02,9.98,-0.02,869
7.45,0.01,0.01,966
0.02,9.90,15.02,867
0.02,-5.02,0.00,969
9.98,9.98,-0.00,861
0.02,-0.02,4.98,966
9.99,15.00,0.01,1068
0.00,-0.02,5.00,954
10.02,9.99,4.99,1521
9.96,-0.01,0.02,972
-0.00,-0.02,0.00,964
-0.00,-0.02,-0.00,867
-0.01,-10.00,15.02,868
-10.02,9.99,-0.00,859
10.00,10.00,0.00,965
10.03,-10.01,-0.00,869
0.02,-9.99,10.01,968
-10.03,10.00,9.99,1522
-0.02,9.98,10.04,965
0.08,-10.00,0.02,963
-4.97,-4.97,-0.04,866
0.03,10.00,-0.00,863
-10.02,-5.00,-0.01,871
-0.00,10.01,0.02,1065
15.06,15.00,0.01,867
-9.98,0.01,4.99,1531
15.00,5.01,-0.02,867
10.02,9.99,4.99,1520
0.14,-9.99,0.03,968
-9.98,-10.00,0.00,971
-9.96,0.00,4.99,1524
-0.01,-0.01,0.00,969
7.45,0.01,0.01,967
10.01,9.98,-0.00,861
-0.01,10.02,10.01,1062
-9.99,9.97,4.98,1524
0.01,-5.03,0.00,969
-0.01,4.97,-0.00,863
0.05,-0.01,15.02,856
-0.12,-9.96,15.00,857
9.96,-0.01,0.02,968
0.02,10.02,4.98,1064
10.00,-9.99,5.04,1525
-4.97,10.00,-0.01,870
-4.95,-0.05,-0.01,868
0.04,-0.02,4.99,966
-9.97,-9.97,4.99,1524
10.03,-10.00,10.01,1529
-5.02,-0.02,9.97,1525
-10.00,-0.05,9.99,1065
-9.99,-9.99,0.00,960
-10.01,14.97,-0.01,870
-10.02,9.99,-0.00,870
-10.01,-9.98,0.00,970
-10.01,9.98,5.00,1532
10.00,-9.99,-0.01,868
-10.03,-9.99,-0.01,870
10.01,5.01,0.00,969
0.00,-0.02,-0.00,866
-10.02,-9.99,4.99,1528
-10.01,-9.99,-0.00,870
9.99,-10.03,4.97,1529
-0.03,-9.99,0.00,968
0.01,-0.02,4.99,965
-10.01,14.97,-0.01,870
20.01,-0.01,0.00,971
-9.99,9.98,0.01,971
-9.99,9.96,4.99,1533
-0.07,0.00,15.02,859
-10.00,0.01,-0.01,869
0.03,19.98,-0.02,869
-0.06,10.03,5.06,1062
10.03,-0.00,9.99,1064
-0.02,-9.98,0.00,969
0.03,10.00,5.00,1521
-10.00,9.98,-0.00,871
9.99,-0.04,9.97,968
10.01,-10.01,0.01,967
5.02,-0.05,9.95,1520
0.02,-10.00,9.99,967
-10.09,9.98,10.01,1521
-9.99,9.99,4.97,1530
-4.96,-0.04,-0.00,869
-10.01,9.98,-0.00,871
10.00,-9.98,4.93,1521
5.11,0.01,14.96,955
-9.97,0.00,5.00,1523
-9.99,-9.99,0.00,968
4.97,-0.03,0.00,966
9.96,-0.02,0.02,970
0.02,-5.02,-0.00,861
-15.00,0.04,5.04,1067
-9.99,-9.99,0.00,971
0.00,9.95,4.97,1522
14.91,-5.02,0.01,1067
