x,y,z,runtime
0.02,-10.01,0.01,1071
0.02,-10.00,5.00,1527
-10.01,10.03,0.01,972
-5.09,10.07,-0.02,870
-9.99,10.02,0.00,971
10.03,-10.04,-0.00,870
10.03,10.00,10.00,1519
5.06,-4.97,15.03,857
-0.03,-4.98,10.01,1519
4.98,-4.94,15.01,867
9.99,9.99,5.00,1523
-5.02,-4.99,10.00,1530
-10.00,0.01,5.03,1069
10.00,-10.00,0.00,968
14.96,0.01,-0.01,869
-9.96,-9.99,10.00,1529
9.99,-10.01,-0.01,869
14.97,9.99,0.00,1627
9.99,-10.02,-0.01,869
10.00,10.00,10.00,1520
0.03,-10.04,0.01,1069
-10.04,-4.90,-0.01,871
0.02,-10.03,0.01,1067
9.97,0.03,0.01,968
-9.98,-0.01,5.02,1521
0.00,-10.01,0.01,1069
-10.04,10.00,0.00,972
-0.00,0.00,0.01,967
14.94,0.01,-0.01,870
0.03,-10.01,5.02,1064
10.03,0.02,14.98,1064
-9.97,-9.99,0.02,972
-10.00,14.97,-0.01,869
-9.99,0.05,0.03,970
5.04,5.05,5.01,1529
5.06,-0.04,14.98,958
-10.00,-10.04,15.01,870
-14.97,0.01,5.01,1628
-9.97,10.00,14.96,966
9.99,10.01,0.00,972
-9.99,-0.00,5.02,1529
6.92,-0.02,0.01,968
-10.05,10.10,-0.00,868
-9.98,0.08,10.01,970
-10.00,10.02,-0.00,861
-9.97,-10.01,10.01,1525
-9.97,-10.00,0.01,970
0.04,0.05,10.04,965
-5.06,-0.01,5.01,1528
9.99,-10.00,0.00,967
0.04,15.01,0.00,1066
10.01,0.01,15.00,1060
-10.01,-10.05,0.01,971
-10.00,10.00,5.00,1528
-10.00,9.98,0.01,971
5.00,-15.02,0.03,1071
4.97,-0.12,5.01,1525
-0.08,9.96,5.02,1519
0.02,-10.01,0.01,1062
-10.01,0.02,0.04,1069
10.00,9.99,-0.00,869
-9.97,9.98,9.99,1527
9.98,0.01,5.00,1526
-10.01,0.00,0.01,1069
5.06,4.99,15.04,866
5.07,4.99,15.04,866
0.01,9.99,10.00,968
10.00,-10.01,5.02,1528
10.02,-10.01,14.99,967
-0.02,-10.01,5.03,1072
19.97,-0.02,0.00,1068
-9.96,9.99,15.01,867
-10.01,-0.02,0.03,1069
0.01,-9.99,0.02,972
-10.00,-10.00,5.02,1527
0.00,-10.01,0.02,1060
9.99,-9.98,5.01,1517
0.01,-9.96,0.01,971
0.02,5.07,-0.03,868
-10.01,10.00,4.98,1530
9.98,15.04,0.01,1626
-9.98,-10.00,10.01,1527
0.01,-10.01,0.01,1618
-10.04,-9.98,5.02,1528
0.01,10.02,5.00,1060
5.03,0.06,9.99,1517
-4.98,0.03,10.01,1528
0.01,10.02,5.00,1074
-9.85,9.82,0.11,1526
-10.00,10.00,5.00,1520
-9.97,-10.00,10.00,1520
-0.02,-10.01,5.00,1066
9.99,-9.97,5.02,1527
-10.01,-10.01,5.02,1529
-0.05,4.93,10.03,1518
0.01,-5.01,10.02,1527
-0.02,10.01,0.01,1062
-10.01,0.03,5.03,1069
-10.01,0.08,0.05,1066
-5.05,-14.98,-0.02,862
-10.00,0.00,5.03,1533
0.01,10.03,5.01,1065
-9.99,0.08,0.04,972
0.02,-10.02,0.00,1065
9.99,-10.01,-0.01,859
5.05,-14.98,0.01,1070
-9.97,-10.02,10.02,1519
9.99,9.99,0.00,967
10.00,-10.02,4.99,1524
9.96,0.00,0.00,967
10.01,0.02,0.02,1065
-9.97,10.00,5.02,1523
9.99,5.06,0.02,969
-10.01,0.04,0.04,1069
10.05,-15.00,-0.03,871
10.00,-10.01,5.02,1526
5.01,4.99,5.01,1527
-9.99,-10.04,5.00,1520
10.00,-10.00,-0.01,868
5.02,4.93,14.99,965
0.02,10.00,0.00,966
-9.98,9.97,9.98,1521
-0.00,-9.99,0.03,967
0.01,-14.99,0.01,1618
15.01,15.01,0.01,869
-9.97,9.98,9.99,1526
-9.97,-10.00,10.00,1519
14.99,-0.01,14.99,1064
-10.03,14.97,-0.01,862
9.95,0.00,0.01,969
-9.98,-0.03,10.02,969
-10.02,10.13,0.01,971
6.81,0.01,-0.01,868
-9.99,-10.03,0.01,972
10.02,-10.01,10.00,1525
0.28,-9.77,9.98,1526
-19.99,0.04,-0.01,864
-10.00,-4.93,-0.02,868
0.00,0.01,5.00,967
9.98,0.01,0.01,969
-10.00,10.00,5.00,1520
0.07,9.97,14.98,968
-15.00,0.00,10.01,2166
0.02,10.00,10.01,968
0.01,9.99,0.00,963
-10.00,-0.00,5.02,1075
9.98,15.04,0.01,1624
-5.05,10.04,-0.02,870
-9.98,9.97,9.98,1530
0.05,5.01,10.02,1525
9.98,-0.01,5.01,1518
5.06,4.99,15.02,864
5.04,-0.02,14.97,955
19.97,-0.02,0.00,1064
10.00,9.99,-0.00,869
9.93,0.03,0.02,966
9.98,9.99,5.00,1528
-9.98,10.00,5.01,1521
0.03,10.02,0.00,1066
10.04,-14.99,-0.02,862
10.00,10.00,0.00,969
-9.98,-15.06,0.03,1615
10.01,-10.00,0.01,965
0.06,-0.02,10.01,963
-5.01,0.02,0.00,972
-0.08,-4.94,0.03,970
9.96,0.01,-0.00,860
-10.07,-9.99,5.03,1529
5.01,5.02,5.01,1520
10.02,10.01,10.00,1526
14.97,-0.00,4.99,1618
-9.98,-10.01,0.01,972
-9.97,9.97,10.02,1519
-9.99,10.00,5.00,1522
-10.00,0.03,0.03,1068
10.00,9.99,15.01,866
-9.99,10.01,5.00,1523
0.02,-10.00,5.00,1521
-9.96,-9.94,10.05,1529
10.03,9.98,9.99,1519
-0.17,-15.05,10.00,2174
0.02,4.96,10.03,1530
-10.04,14.97,-0.01,869
-15.00,0.00,10.01,2174
5.01,5.01,5.01,1527
-15.02,-15.08,-0.01,871
-9.97,-10.02,14.99,965
0.02,15.02,10.02,2171
10.00,0.00,9.99,968
-0.16,-15.05,10.00,2180
-10.01,0.02,5.03,1067
10.01,-10.00,0.00,961
-5.00,4.99,5.00,1526
9.99,10.01,0.00,973
10.03,-10.04,-0.00,869
5.03,-0.03,0.01,966
-0.02,10.01,0.01,1065
-0.01,0.01,5.00,969
9.94,-0.00,0.00,971
9.99,-10.03,-0.01,868
0.02,-10.02,0.00,1066
-10.00,-10.00,5.02,1528
0.02,-10.04,0.01,1073
9.97,-10.00,4.99,1527
10.00,9.99,-0.00,869
10.03,-10.01,10.00,1517
0.01,-10.06,15.00,1065
10.02,-10.03,-0.00,869
0.01,-10.03,0.00,1066
-0.01,10.01,0.01,1064
0.04,0.03,5.00,968
-0.01,0.01,0.02,972
9.98,9.99,-0.00,871
-19.97,0.01,0.00,1076
14.99,5.00,-0.03,869
-0.01,10.04,5.01,1630
-5.01,-4.98,10.01,1522
10.01,-10.02,9.99,1524
0.02,-10.01,0.01,1069
-9.99,10.01,4.99,1519
9.99,-9.97,5.02,1530
4.90,-4.97,0.10,970
-5.02,4.95,10.04,1519
-9.99,10.00,5.01,1527
-5.01,-0.01,0.00,970
9.99,-10.00,0.01,970
-15.01,-15.07,-0.01,864
-5.10,-0.01,5.02,1526
9.96,-10.05,5.04,1525
-9.99,10.01,5.01,1520
-9.99,10.01,4.99,1531
-10.04,14.97,-0.00,871
0.02,-10.01,9.99,1062
10.01,9.98,15.01,866
9.99,5.02,0.01,968
-5.01,0.02,0.00,972
10.00,-10.00,4.99,1528
-9.99,-10.02,5.01,1520
10.01,-10.00,0.00,966
10.02,0.05,4.99,1064
0.02,-14.99,0.01,1065
-0.02,0.02,0.02,970
-9.97,-10.02,10.02,1518
-14.98,0.01,5.01,1627
9.99,-10.00,0.01,969
0.00,-10.01,0.01,1069
0.05,10.03,-0.00,863
9.99,-10.01,0.00,967
9.99,-10.00,0.01,971
-0.01,0.01,0.00,970
-9.99,0.00,10.03,972
9.98,-0.02,5.01,1527
-9.98,-0.02,0.02,973
-4.92,5.03,0.05,973
10.01,-10.03,9.97,1526
0.03,-10.00,5.01,970
19.95,-0.02,0.00,1067
10.03,-10.03,9.97,1519
0.02,-10.01,0.01,1075
-5.01,-0.03,0.00,962
-9.98,-0.02,10.02,968
9.97,-10.01,5.00,1513
-0.03,0.01,10.02,969
-0.08,-15.04,10.02,2172
-5.04,10.04,-0.02,870
-0.01,0.01,0.02,972
-10.03,0.00,0.02,1618
-4.94,5.02,15.00,968
-0.02,-10.00,10.02,1066
-15.04,5.04,-0.00,872
-0.13,-4.96,0.05,970
0.05,-9.96,10.01,968
0.01,-10.01,0.01,1066
9.98,-10.02,14.99,967
10.00,10.00,0.00,967
-9.90,9.64,0.02,971
-0.01,0.02,0.00,970
-9.97,-10.02,10.03,1527
-4.91,5.05,0.05,971
9.99,10.01,0.00,970
-10.00,10.00,5.00,1522
15.02,-15.00,0.00,868
-9.98,-0.02,10.01,970
5.04,-5.00,15.04,864
10.02,0.02,0.02,1622
0.20,-10.00,0.02,970
-0.03,-10.01,0.02,1062
0.01,10.02,5.01,1065
9.98,-10.00,10.01,1518
0.02,-10.02,0.01,1061
-0.07,-4.94,0.02,969
-9.97,9.97,10.02,1528
5.07,4.99,15.04,865
0.01,-10.02,0.01,1063
-9.99,-0.01,5.02,1520
9.96,0.01,0.02,969
4.91,-4.97,0.08,968
10.00,-10.00,4.99,1525
-10.00,10.02,0.00,967
-0.01,0.02,0.02,972
-15.04,5.02,-0.01,871
-9.98,10.01,5.02,1529
-10.00,0.00,5.04,1527
10.00,9.99,-0.00,871
9.93,-4.94,0.00,969
10.01,10.01,5.02,1518
-5.04,10.04,-0.02,870
0.04,15.03,-0.00,871
-10.03,0.01,0.02,1626
-0.00,15.03,15.00,1059
5.03,4.99,15.01,863
-10.03,10.01,0.02,974
-0.02,-5.01,10.03,1518
9.99,9.99,0.00,970
-9.98,-9.98,0.03,973
-5.07,-4.92,0.01,973
-5.00,10.01,-0.03,870
0.01,10.04,5.00,1062
-0.01,-20.01,0.01,972
10.01,-10.03,-0.00,870
-9.96,0.00,14.99,969
9.99,9.98,-0.00,870
0.03,-9.99,4.99,1519
-9.99,10.00,5.00,1521
10.01,10.01,10.01,1528
0.02,0.03,5.00,968
-9.97,-10.00,10.00,1519
-15.02,15.01,-0.01,873
-0.04,9.99,0.01,970
9.95,-0.00,0.01,969
-15.04,5.03,-0.01,873
0.02,15.01,0.01,1622
-9.98,-0.01,10.01,970
-5.00,-4.98,15.00,861
10.00,10.00,-0.00,871
10.01,10.02,10.01,1519
0.04,15.15,4.96,1625
-10.00,10.00,5.00,1529
0.00,-10.01,0.01,1065
9.97,0.02,5.01,1527
-0.02,10.06,5.02,1629
-5.00,-0.01,15.04,858
10.01,-10.01,-0.01,861
9.99,0.00,0.01,967
9.91,-0.07,4.97,1517
-5.03,10.03,-0.03,871
-9.98,0.02,-0.00,869
0.05,-10.00,5.01,1519
0.03,-9.99,15.02,869
0.07,10.02,15.05,858
-15.03,10.03,-0.00,873
-0.04,10.06,14.97,1066
0.02,-10.00,10.01,1063
0.03,-10.00,5.01,1067
9.98,10.00,-0.00,870
0.01,10.00,10.01,968
0.01,-14.99,0.01,1619
5.03,5.04,5.01,1522
5.04,-0.13,0.01,967
10.00,-10.02,4.98,1518
-10.02,-4.99,0.00,971
15.02,-15.00,0.00,861
0.01,10.00,10.01,968
-10.02,0.03,0.04,1068
9.99,-10.01,-0.01,867
-10.00,-0.00,5.02,1068
5.05,-4.99,9.99,1529
-10.01,0.02,0.01,1066
-9.99,-0.01,0.01,973
-0.01,10.02,0.01,1066
-0.01,-20.02,0.01,972
0.04,15.01,0.00,1065
0.05,-9.96,10.00,967
-10.02,-4.90,-0.01,861
-0.02,0.02,0.02,970
5.03,5.04,5.01,1520
5.07,4.99,10.05,1517
10.00,9.99,5.00,1520
-9.94,-0.03,15.00,868
0.00,10.01,0.01,1065
-10.02,0.03,0.04,1068
-10.00,9.99,0.01,971
-9.99,10.00,5.01,1519
9.99,-9.99,0.00,971
-0.01,0.02,0.00,969
-0.00,10.04,0.00,1056
-10.01,9.96,0.01,970
-9.97,10.00,5.02,1518
-9.97,-10.02,10.02,1524
0.01,10.02,5.00,1628
-15.02,14.99,-0.01,873
-10.01,-10.00,0.02,969
10.02,-10.02,0.00,969
10.00,9.99,-0.00,870
9.99,4.99,0.01,971
-10.00,10.06,0.01,970
-9.97,-10.00,0.01,969
-9.94,5.07,-0.01,863
9.98,10.00,10.00,1526
-9.98,-10.01,0.02,971
-9.98,-0.02,10.01,970
9.99,-9.98,5.00,1518
0.02,-9.97,10.01,969
-9.99,0.08,0.04,970
-9.97,-10.01,10.03,1527
-9.98,10.01,5.02,1531
-10.04,10.00,0.00,972
-0.00,10.03,5.01,1066
-0.01,0.01,0.02,971
-10.02,0.02,0.04,1069
-10.03,10.00,0.00,960
-14.97,0.01,5.00,1627
-10.00,-9.99,5.02,1531
-9.97,0.06,0.04,972
-9.95,-9.95,10.02,1519
10.00,-10.00,0.00,968
9.97,10.01,5.03,1529
-0.02,-14.99,5.02,1065
0.01,15.03,10.02,2173
10.32,0.08,15.02,855
9.99,10.00,0.00,967
10.01,-0.00,10.00,1062
10.00,9.99,-0.00,868
10.05,0.05,5.01,1065
-5.01,-4.99,5.03,1527
-0.01,0.01,0.00,967
-5.00,14.98,0.00,1066
0.02,-10.03,0.01,1058
0.01,0.00,0.00,967
-5.04,-0.01,5.01,1519
10.00,-10.01,5.02,1518
-14.98,14.98,-0.00,870
-0.05,-15.00,15.03,867
0.03,-0.00,10.01,965
10.05,-14.99,-0.01,871
9.99,-10.02,-0.01,870
-9.97,10.01,14.96,971
9.96,-0.01,-0.01,868
-9.99,0.08,0.04,974
10.00,-10.02,4.99,1518
9.95,-0.00,0.01,970
9.98,-0.02,5.00,1527
-9.98,-0.01,10.01,968
-10.02,10.02,0.01,975
-0.09,4.88,5.03,1528
-9.99,-15.03,-0.01,871
-15.03,10.03,0.00,1070
0.02,-0.02,10.00,966
-10.04,10.04,0.01,972
-9.99,-0.01,0.02,972
10.02,-10.01,9.99,1523
0.05,-0.01,15.11,852
-5.07,-0.01,5.01,1520
0.01,-10.00,10.01,1064
4.89,-4.97,0.10,969
-10.02,10.03,0.01,969
9.99,10.00,5.01,1520
10.02,-10.01,14.99,968
9.99,10.01,0.00,971
9.97,0.02,0.01,969
-0.02,0.02,0.02,969
0.04,-10.00,5.01,1070
-0.01,0.01,0.00,969
9.97,0.01,0.01,967
-15.06,-0.02,0.02,1066
10.02,-10.01,10.00,1525
9.99,0.01,10.01,964
-0.00,0.01,4.99,968
9.98,0.01,0.01,967
-9.99,-0.00,5.02,1521
-0.00,10.04,5.01,1064
9.99,9.99,0.00,968
10.01,-10.00,0.01,969
-9.97,-10.00,0.01,971
0.12,10.09,9.97,1062
-10.02,10.04,0.01,968
-9.85,-0.07,15.05,869
0.03,15.03,-0.00,868
-0.09,9.93,5.01,1527
0.01,-10.01,0.01,1076
14.98,-0.03,14.99,1073
-0.01,-14.96,5.01,1618
9.99,9.99,5.01,1519
0.02,-0.02,10.01,968
9.99,-10.00,0.01,969
-4.92,5.04,0.05,969
-0.01,-10.01,5.01,1065
-10.03,10.06,0.01,970
9.99,10.01,0.00,966
10.00,-10.00,0.00,967
-9.98,-10.00,10.00,1520
-9.85,-0.08,15.04,867
-9.96,-4.97,0.05,973
9.96,0.01,-0.00,869
-9.98,-0.01,10.03,969
-10.05,14.97,-0.00,871
9.94,0.03,0.02,970
-5.07,-10.07,0.01,969
9.98,0.04,0.01,970
9.97,0.02,0.00,967
9.97,9.99,5.00,1529
9.97,10.00,10.00,1527
10.00,9.98,15.02,864
-10.03,0.02,5.03,1069
-0.00,-9.99,0.03,971
0.05,-10.02,14.98,1062
-0.03,-15.02,15.01,869
-0.02,0.02,0.02,971
-0.01,0.02,0.01,971
-15.04,15.02,-0.01,872
10.01,-10.00,0.00,966
-5.01,-0.02,0.00,973
-9.95,-10.01,0.01,971
10.02,-10.02,15.00,866
9.99,-10.02,-0.01,870
-9.97,-10.00,10.01,1526
-0.01,10.01,0.01,1065
10.01,-0.00,10.00,1062
9.95,0.01,0.00,968
0.00,10.01,0.01,1056
0.00,15.05,10.02,2174
10.00,0.02,10.01,1065
14.95,-0.02,4.99,1625
-5.06,-0.01,5.01,1527
-0.12,4.96,0.03,971
-5.01,4.99,5.00,1527
4.95,-0.15,4.99,1526
10.04,-10.01,14.99,968
-5.01,-0.01,0.00,972
-0.03,-15.04,10.02,2176
10.03,-10.01,9.99,1517
0.03,0.03,5.00,970
-0.01,0.02,0.02,971
0.01,-9.97,10.01,968
9.99,10.01,0.00,969
-9.89,9.66,0.04,972
-4.83,4.98,9.97,1525
-10.02,0.03,0.04,1069
10.00,10.00,-0.00,868
9.97,9.99,4.99,1528
9.97,0.01,0.01,969
0.01,0.01,5.00,966
10.00,9.99,-0.00,870
0.01,0.01,5.00,958
-9.99,-0.02,0.02,972
-14.98,0.01,5.01,1069
0.08,10.21,10.01,1062
10.00,-10.00,5.00,1517
10.01,-10.02,9.99,1516
9.98,9.97,-0.01,871
0.00,10.03,5.00,1064
0.01,10.00,10.01,966
9.97,0.03,0.01,967
10.04,-9.97,10.02,1523
10.00,9.99,-0.00,871
9.98,-10.01,4.96,1519
5.01,-5.03,10.02,1519
0.01,0.01,5.00,966
0.00,10.03,5.00,1064
-0.00,10.01,0.01,1060
0.01,-9.99,0.02,970
-10.00,-9.98,5.03,1521
10.02,-10.03,0.00,971
-4.96,-0.03,10.02,1520
-10.00,-10.04,0.01,972
-10.03,10.04,0.01,971
-15.03,0.01,15.00,869
-15.04,-0.02,0.02,1065
9.98,0.04,0.01,968
5.06,0.04,9.98,1517
0.01,10.01,0.01,1063
5.06,-0.00,14.98,956
-9.98,10.01,5.01,1528
0.05,10.03,-0.00,857
9.98,-10.01,10.02,1528
0.06,-10.02,14.99,1064
-9.98,10.01,5.00,1521
10.00,-10.03,9.98,1516
0.01,10.01,0.01,1068
10.00,-10.03,9.98,1520
-9.98,-0.01,10.01,971
10.01,0.00,10.03,1065
-0.01,-15.00,10.02,2176
10.01,-10.01,10.00,1522
-0.01,0.01,0.02,972
0.01,10.00,10.01,968
-9.97,10.00,5.02,1521
-9.87,-9.93,15.01,867
-10.00,0.00,5.03,1069
-9.98,-0.01,10.01,969
10.00,-10.03,9.98,1518
14.99,-0.01,10.00,2164
-9.97,0.05,0.03,971
0.02,10.00,10.01,968
-10.01,14.97,-0.01,870
10.01,0.01,10.00,1065
-0.01,10.02,0.00,1066
5.00,0.06,0.02,970
10.02,-10.03,14.99,967
0.02,-10.01,9.99,1065
0.06,-5.02,14.99,972
0.02,-10.00,10.00,1066
10.04,-14.99,-0.02,870
-9.98,-0.01,5.02,1518
0.00,0.03,-0.01,870
-10.00,0.08,0.04,1068
0.01,-0.00,10.01,956
10.01,-10.03,-0.00,869
-9.97,10.00,5.02,1531
-10.00,10.04,0.00,969
0.03,-10.03,14.97,1062
-9.97,-10.02,14.99,969
-0.02,10.04,0.00,1067
9.99,9.99,-0.00,870
10.05,0.04,0.02,1063
14.95,-4.98,-0.01,868
9.93,0.04,0.02,969
9.99,0.00,0.00,970
-9.98,-10.00,10.00,1522
0.01,-5.01,10.02,1527
-10.00,0.01,5.04,1066
-9.99,10.01,10.01,1519
10.00,5.00,0.00,971
10.02,0.05,4.99,1064
-0.03,10.00,0.01,1067
0.04,10.01,0.00,1626
10.04,10.00,5.01,1517
-9.99,10.01,10.00,1519
0.00,10.04,5.01,1063
10.02,-10.01,10.00,1524
0.04,-9.97,0.00,972
0.02,-9.99,4.99,1532
10.04,10.04,14.96,968
-0.12,4.96,0.03,971
9.98,0.04,0.01,968
-9.98,-0.02,10.01,971
-9.98,9.97,9.98,1519
-0.11,-4.95,0.04,971
-9.95,5.07,-0.01,863
0.04,10.05,15.03,866
9.96,9.99,4.99,1522
10.02,-10.03,9.97,1517
0.04,-10.00,5.01,1066
-10.00,0.01,5.04,1067
0.03,-10.00,5.01,1069
-9.98,10.01,5.02,1524
-0.00,10.03,5.01,1064
-0.07,4.89,5.02,1519
-10.00,10.01,5.01,1528
-10.05,10.11,-0.00,869
10.02,9.96,10.00,1518
10.01,10.01,5.02,1526
0.17,-9.99,0.02,969
0.05,-0.05,14.99,957
-9.99,9.99,10.00,1520
-9.99,0.00,10.03,973
9.95,-0.01,5.01,1520
9.99,10.00,-0.00,871
-15.00,0.00,10.01,2173
-9.99,0.01,14.99,968
0.02,-10.01,0.01,1067
0.01,10.02,5.01,1066
10.01,0.00,10.00,1073
-9.96,-9.99,10.01,1519
0.02,10.00,10.01,967
9.94,-0.02,5.01,1525
-9.97,10.05,15.01,867
-15.00,-0.01,0.02,1068
0.03,-9.97,10.03,967
5.07,-5.14,5.05,1518
0.02,-10.04,0.00,1068
-10.00,0.00,5.03,1519
-9.83,9.88,0.13,1522
-10.01,-10.03,0.01,971
-0.09,-9.98,-0.03,869
-0.01,0.01,0.00,969
9.98,-9.98,5.03,1526
9.97,-0.02,5.01,1527
9.99,-10.05,-0.01,869
0.00,10.01,0.01,1624
9.99,-10.01,-0.01,869
0.00,-9.99,0.03,956
-10.05,10.01,0.01,972
0.02,-10.01,0.01,1624
10.01,0.00,10.00,1063
-10.01,-10.01,5.04,1520
-9.95,-9.96,9.95,1530
10.03,-10.04,-0.00,869
9.99,10.02,0.00,970
10.01,0.02,10.01,1065
9.99,-10.00,0.01,970
9.99,-9.99,0.00,970
4.98,-4.92,15.00,866
-9.97,10.04,10.02,1527
4.98,0.03,0.03,968
10.00,-10.01,5.01,1522
0.01,-10.02,5.04,1067
9.99,10.02,5.02,1520
10.02,10.00,5.01,1526
0.00,0.02,5.01,969
14.97,-0.03,4.99,1626
-10.02,0.02,5.03,1065
9.98,-10.00,10.02,1517
-10.01,-10.00,5.02,1530
9.98,-0.01,5.01,1520
10.03,-10.04,-0.00,868
-9.98,-0.02,0.02,972
-19.97,0.01,0.00,1072
-9.98,10.01,5.00,1531
0.05,10.03,-0.00,861
-10.02,-10.04,5.03,1527
9.98,9.99,-0.00,861
-5.03,-4.98,9.98,1518
9.98,-0.01,5.00,1517
-9.96,-10.03,14.99,967
14.97,9.99,-0.01,869
-10.01,0.02,0.01,1070
9.99,-10.00,0.01,971
10.02,-10.01,-0.01,868
4.93,-0.15,4.99,1523
-9.96,-0.02,15.00,868
-4.89,4.98,9.99,1518
0.05,-9.99,5.00,1526
0.01,10.00,10.01,968
9.97,10.00,5.03,1528
-10.00,-15.01,-0.01,870
0.01,-10.00,10.01,1065
-10.00,-10.01,0.01,971
-10.02,10.12,0.01,971
9.98,0.00,5.00,1516
-10.00,10.00,4.99,1522
0.01,-10.03,0.00,1066
0.03,-9.99,4.99,1521
9.99,-10.01,-0.01,869
-9.98,9.97,10.02,1525
9.99,10.00,0.01,970
9.99,10.02,0.00,969
-10.01,-0.00,0.01,1070
0.01,-9.98,0.03,970
10.03,10.01,15.05,867
-15.06,10.04,0.00,1072
0.02,-5.00,4.99,1528
9.96,0.01,-0.00,868
10.00,-10.02,4.99,1519
9.96,-0.01,0.01,969
9.98,0.02,5.00,1527
-0.11,-4.97,0.04,968
10.00,9.99,-0.00,869
4.93,-4.98,10.03,1523
9.99,-10.00,0.01,967
19.79,-0.03,0.03,1064
5.39,0.12,-0.00,869
9.98,9.99,5.01,1519
9.98,0.01,0.01,969
-10.00,-9.99,5.02,1520
-10.00,-10.03,5.00,1531
-9.98,10.01,5.01,1530
-9.97,10.00,5.02,1524
0.02,10.00,10.00,969
9.97,0.02,0.00,967
9.98,-10.01,10.02,1526
6.80,0.02,-0.02,868
-9.98,-0.01,0.02,972
9.98,9.99,-0.00,870
9.99,-10.02,-0.01,869
9.97,10.00,10.00,1527
-0.00,15.06,10.01,2171
9.98,-9.96,5.04,1517
9.99,-0.02,5.01,1526
-9.99,-0.01,5.02,1519
9.99,9.98,-0.00,869
9.98,9.99,-0.00,868
-0.13,4.96,0.03,971
9.99,-10.04,-0.01,866
-5.04,-0.00,5.02,1520
-9.99,-0.00,5.03,1521
0.00,10.04,0.00,1056
4.99,-4.97,15.01,867
-9.99,-0.01,5.02,1523
-0.00,0.01,0.01,970
-10.00,10.07,0.04,972
9.98,9.99,-0.00,863
10.00,10.00,0.00,969
15.02,-15.00,-0.00,860
0.02,-14.99,0.01,1066
10.00,9.99,0.00,970
0.01,9.99,10.01,968
10.02,10.04,15.06,858
-9.99,10.00,5.01,1530
-0.01,0.01,0.01,970
0.05,5.06,-0.03,867
-9.97,10.02,15.00,868
-0.01,10.04,0.00,1063
-9.98,-0.00,10.02,971
9.98,10.00,5.01,1531
14.97,9.99,0.00,1617
-10.03,10.02,0.01,971
10.00,-10.02,4.98,1530
4.94,-0.17,4.99,1517
9.97,-0.03,5.01,1518
-10.00,-10.01,5.02,1527
-9.98,-9.98,0.03,969
-9.99,10.08,14.99,968
0.01,-0.01,10.01,967
-9.98,-0.01,5.02,1518
-9.98,10.01,5.02,1521
15.00,0.04,4.99,2172
10.01,-10.00,10.00,1517
-5.02,15.03,0.01,1065
-9.99,-10.03,0.01,970
9.98,-0.01,5.01,1517
-10.03,10.00,0.00,969
0.06,-9.97,15.02,866
