x,y,z,runtime
5.03,-15.04,-0.00,868
-10.01,-0.01,5.00,1067
0.03,-9.96,0.00,970
10.02,-9.98,-0.01,870
10.00,-0.01,5.00,1065
-14.94,-0.02,10.00,2166
-9.96,-9.99,-0.00,871
0.05,-9.97,-0.00,869
-10.07,9.93,10.04,1521
-0.03,9.98,4.99,1528
10.03,-9.98,0.00,971
-0.04,-9.98,9.99,971
10.01,0.01,4.99,1073
-14.97,-0.03,10.01,2166
10.03,-9.98,0.00,970
19.96,-0.00,0.01,1065
10.03,-9.98,0.00,969
9.84,-0.08,15.00,966
-10.02,-10.02,4.99,1531
0.03,-10.01,-0.01,865
4.89,5.02,15.02,863
10.06,-10.00,5.00,1529
10.01,0.02,-0.00,869
-10.04,-0.04,4.98,1076
10.05,-10.00,-0.00,870
0.02,9.99,-0.00,864
0.00,0.02,-0.01,870
10.01,-10.01,10.01,1518
10.01,0.02,0.00,1068
0.05,-9.97,-0.00,869
-4.96,4.97,9.97,1521
9.99,9.98,4.99,1520
-10.06,-0.01,10.00,1067
10.01,0.02,4.98,1064
10.02,-10.01,10.00,1525
0.01,10.00,-0.01,869
-10.01,-10.02,5.02,1527
0.01,-10.01,4.99,1066
-0.03,10.00,5.01,1522
-9.98,-5.09,-0.01,874
10.00,0.01,-0.00,861
10.00,9.98,-0.00,870
-0.03,5.04,0.02,969
-0.03,-9.99,4.99,1528
-9.96,-0.15,15.00,868
-10.04,10.00,5.01,1522
-10.03,-0.01,5.00,1066
-0.11,9.94,5.00,1526
10.03,9.98,10.04,1528
0.05,-9.98,-0.00,868
-0.07,-14.95,9.99,2171
19.97,-0.00,0.01,1074
9.99,-0.01,-0.00,870
0.10,-15.02,-0.01,858
10.03,-9.98,0.00,967
-0.04,-0.05,15.00,957
0.01,9.97,10.02,970
10.03,-0.01,0.00,1061
10.03,-9.98,-0.00,868
-10.00,-10.01,9.99,1519
10.03,-9.98,0.00,966
9.98,9.99,5.00,1528
14.95,0.14,0.03,1063
9.99,9.98,-0.01,869
10.01,-0.01,10.01,1063
0.00,0.01,-0.01,871
9.99,9.98,5.00,1529
-9.94,-0.04,-0.00,869
-10.01,-10.02,5.01,1528
0.04,-10.01,4.99,1060
-0.03,-4.98,-0.01,869
-4.97,-15.02,0.01,1069
-9.95,-9.98,0.00,970
10.01,-0.01,4.99,1063
10.04,-10.00,5.00,1527
-0.03,9.99,5.01,1516
0.03,-9.98,-0.00,865
5.02,0.05,10.00,1517
-10.03,10.05,-0.00,871
10.02,-0.02,10.00,1062
10.02,-10.03,14.98,968
5.05,0.08,10.01,1523
0.07,-9.97,-0.01,868
-0.03,-9.99,10.00,967
-9.95,-10.04,14.97,968
10.02,-10.00,14.99,968
-0.06,-4.98,-0.00,869
-9.93,-0.06,0.00,968
-14.98,-0.05,5.01,1066
-10.01,10.05,-0.00,870
-0.01,9.99,10.01,970
0.03,9.93,15.01,867
0.03,-4.99,15.02,874
-9.96,-5.09,0.00,973
0.00,0.01,-0.01,871
10.15,-10.08,15.01,867
-10.05,10.01,5.00,1531
-10.00,-10.01,4.98,1528
0.00,9.98,9.97,968
10.01,0.02,0.00,1068
5.07,-5.06,10.00,1519
-9.91,0.02,0.02,972
14.99,14.98,-0.01,869
-10.06,9.93,10.00,1528
6.90,0.02,-0.01,869
-10.01,-10.01,5.02,1529
-9.96,-10.03,-0.00,871
10.03,-9.98,0.00,972
0.05,-9.96,-0.01,869
10.01,-10.01,10.00,1525
-14.86,0.01,15.02,871
0.03,-10.01,-0.01,861
10.01,-0.02,-0.00,867
-9.95,-9.98,0.00,971
-4.99,-5.04,9.98,1528
10.00,9.98,5.00,1527
-0.02,-9.99,10.00,967
-0.16,9.94,14.96,968
-10.02,-0.04,10.00,1073
-4.98,-9.95,0.04,969
9.99,9.98,5.00,1520
10.02,-10.00,5.00,1526
4.89,5.15,0.06,971
-5.01,-0.06,10.02,1519
10.01,0.04,4.99,1065
10.01,-0.01,10.01,1064
10.02,-10.00,5.00,1529
10.01,-0.02,-0.00,861
-0.09,15.10,5.03,1630
-9.96,-14.90,-0.01,871
0.01,0.02,-0.01,870
0.04,-10.00,-0.01,862
10.03,-14.97,0.00,1069
-10.03,10.01,5.02,1521
-10.03,10.01,5.02,1522
10.08,5.03,0.05,972
-10.00,-10.00,9.96,1527
-0.00,-9.86,15.07,868
-10.03,10.05,-0.00,869
-10.04,-0.04,4.98,1069
-10.02,9.94,10.01,1519
9.99,9.98,4.99,1527
10.02,9.96,15.02,867
0.03,-9.92,15.07,868
0.01,9.98,-0.04,867
0.02,-0.02,5.00,969
10.03,-9.97,15.01,857
-0.08,15.12,5.05,1636
-0.01,-0.06,15.00,856
-0.02,9.97,4.99,1528
-10.02,10.06,-0.00,869
15.03,9.94,0.02,1625
4.98,0.06,0.01,969
-10.01,-10.01,4.99,1530
10.00,-9.99,4.97,1526
-10.08,9.92,10.03,1519
-10.00,-10.01,4.98,1521
-0.04,-4.98,10.01,1529
-4.94,-4.94,5.02,1529
10.01,9.98,10.00,1517
14.93,-0.11,10.00,2166
-15.03,10.01,0.01,1068
-10.03,10.05,-0.00,862
4.93,0.04,0.01,968
-10.06,-4.97,-0.03,870
10.04,10.01,10.05,1522
9.99,9.97,0.03,972
0.04,9.93,15.01,860
-0.01,-4.96,-0.01,864
-9.92,-0.05,-0.02,871
9.97,14.98,0.01,1071
-10.08,0.00,10.00,1068
-5.09,4.89,15.01,866
-0.02,-0.01,15.05,859
-5.07,15.02,0.00,1068
-10.02,0.04,-0.02,869
9.99,9.98,4.99,1526
-10.13,-9.92,14.96,963
0.01,9.94,14.95,967
-10.03,10.05,-0.00,870
-0.13,15.05,0.00,1066
-9.94,-0.05,0.01,971
0.00,9.99,-0.01,865
4.95,-0.02,15.02,855
10.03,9.98,9.98,1519
4.94,0.04,0.01,971
10.03,-10.00,4.99,1518
-0.09,-9.88,15.04,870
-0.04,0.00,10.00,1517
0.05,-9.97,-0.00,865
9.99,-0.04,10.01,967
-14.99,15.00,0.02,872
10.00,-10.01,10.01,1526
9.98,10.01,-0.01,871
9.99,9.98,4.99,1517
4.92,0.04,0.01,971
9.99,9.98,4.99,1529
-9.92,-0.03,0.01,970
10.03,-10.00,5.01,1519
-9.97,-9.99,-0.00,870
-10.03,-0.03,5.00,1069
0.03,10.05,14.98,1065
-9.97,-5.09,-0.01,865
-9.98,-0.01,-0.02,870
9.99,9.98,4.99,1519
-5.02,-5.06,9.98,1526
-0.03,9.99,5.01,1526
-9.97,-0.02,0.01,972
10.02,-0.01,10.00,1061
-10.06,9.92,10.01,1521
10.03,-9.98,0.00,972
10.00,9.98,-0.01,870
-9.95,0.01,-0.00,859
0.00,10.01,-0.03,870
10.08,5.03,0.05,965
0.01,-10.03,5.00,1064
-0.00,9.97,4.99,1521
-10.10,10.03,15.02,869
-10.05,-0.06,15.03,859
-0.11,9.95,5.00,1527
10.03,-10.00,5.01,1527
10.03,-10.00,4.99,1528
