x,y,z
-10.055747331483872,9.968163205480437,4.992472917773199
10.006868081794892,-10.020130910288913,-0.0034177051652193313
-10.055401374793291,9.968898191624248,4.992770816762004
0.0017126012262451695,10.00004836835501,-0.013912193951938434
-10.023817328717996,9.978372794725033,0.003153274104903403
0.01590907400668584,4.9625877017585935,9.947844847540523
-0.028828575403167633,-10.001309048207759,0.00139272496284093
-9.997680600707099,-10.012236577532803,0.011639094906740866
10.033074801043767,-0.0227330678500266,-0.0002461104191411323
0.005991565553813416,10.009683404993325,9.98451014040586
0.007898576820025482,4.971646180371408,-0.02310901076555183
-0.007841952663966367,-0.022486150608671096,4.995812357618831
-0.00741625595583173,-10.023905109259317,10.020896560202061
-10.04714640821112,9.947278769732407,5.0011242380132614
-9.976913200523995,-5.080848549693883,-0.015157479488692616
0.05572696430840551,-0.013708618694586505,-0.005814971043633932
0.009847207875964159,-0.020506049807181626,4.988020331312356
0.05566484708469943,-0.009226444070478124,-0.005169392920038263
4.94356444362802,0.08876053240353343,14.961396736513393
10.012452382710762,-10.021318118466638,-0.0028568314785104576
0.0037220996623545943,-10.037142881524801,4.995201964415173
-10.018571985368908,9.975306508738981,-0.0017601044926038867
10.005758220735515,-0.012254877768768324,4.967602391958053
-10.080600220215274,15.02134736146445,-0.010852409062550805
10.03850812086057,-0.019678062347082914,-0.0012646486940752766
-10.006683473660814,-10.012780046141188,5.007261009308451
-14.988985752177541,10.00071717566459,-0.045207225518652194
-0.01022290459877695,9.935161024100807,4.993181828752682
-10.018298019665963,-10.011286008822935,0.01611539860991229
5.043844389841979,4.962814314130355,-0.015571879656846477
-0.010993683107017205,-10.026800934611742,10.017335846304377
0.0361707874953936,15.00551457672941,5.011027359515992
10.008525874260158,-9.99708262720344,5.006216408129859
0.0016416101134382188,10.000015278937894,-0.013974223662643226
5.151239445333886,0.05620010727626834,-0.023612806693250832
0.05897130815742457,-0.009329347144159783,-0.005258788679583404
10.009588741202606,-10.000403601430321,5.006525514167237
0.002538497834393638,10.001597554701789,-0.013462348234810406
-0.027825825934769455,-10.00068235470178,0.0014471964314850538
10.137296753768169,-5.107062387016754,-0.032898758637372794
-9.98366635511411,-0.0029543701239447273,-0.00785256885157537
0.02649774843803243,-5.020425268621466,0.0023054478489257235
-10.009430129814064,9.97113323134397,-0.011202173229634127
0.009803338367873948,-0.020492638566153687,4.987943445746566
0.006255532508475881,14.993274500525445,4.998904981766827
0.018368516115515376,-5.021308655787493,0.004670656355841629
