x,y,z,runtime
-10.01,10.00,9.96,1521
9.98,-0.03,0.01,969
-10.03,0.01,-0.02,871
10.02,9.99,-0.00,868
0.01,9.92,-0.03,862
-0.05,-10.03,4.99,1067
-14.93,0.11,14.96,1065
-0.07,9.96,4.92,1529
10.04,9.99,4.98,1527
10.00,9.98,4.98,1528
-10.14,-0.02,15.05,856
-10.05,9.97,-0.02,871
-0.05,10.05,-0.01,867
10.05,10.00,4.97,1521
10.05,10.01,4.99,1522
-14.95,0.04,14.96,1064
15.03,14.96,-0.03,868
-9.91,-0.01,4.94,1522
10.01,-10.01,0.01,967
9.99,-9.99,10.06,1528
10.08,9.99,-0.04,870
9.73,9.81,15.01,860
-0.12,0.06,0.02,968
-10.00,-10.00,-0.01,868
10.04,10.02,0.00,966
10.05,10.02,0.00,968
0.09,15.16,10.07,1618
-9.95,-10.00,9.99,1520
-0.35,10.03,14.97,1064
-0.04,14.93,0.06,1069
-0.04,10.11,10.04,1064
-10.01,-10.02,5.04,1534
-0.03,14.92,0.08,1628
10.05,10.00,4.97,1526
9.92,-0.12,15.11,862
-0.11,-10.01,0.05,1072
10.03,10.05,-0.00,871
-9.95,-0.00,-0.03,872
-0.02,0.15,4.97,969
-10.00,9.96,-0.05,871
10.03,-9.99,10.05,1517
-0.09,-0.09,10.12,961
0.04,9.94,0.00,971
-9.86,10.08,14.92,966
9.98,-10.00,4.99,1528
10.02,0.11,5.00,1067
9.93,0.08,10.01,963
9.98,-10.00,0.02,969
9.98,-0.04,0.01,970
-10.02,-5.06,0.00,970
-10.09,-4.99,0.02,970
-9.98,0.01,0.00,971
-10.04,0.02,-0.01,870
-10.05,9.96,-0.03,864
-0.11,0.08,0.03,970
-10.01,0.02,-0.02,869
-9.85,10.06,14.94,962
-10.07,-0.03,5.05,1066
-9.99,9.95,-0.04,867
9.92,-9.88,-0.00,870
-10.04,10.00,-0.04,863
0.01,9.86,10.04,965
-10.01,-9.97,-0.02,871
-5.00,0.05,-0.03,871
-0.00,9.97,-0.03,861
-10.12,-9.99,15.08,865
9.91,10.02,14.97,965
-5.04,5.00,4.96,1533
10.06,10.03,5.01,1520
-9.97,-0.13,4.96,1523
0.09,-9.92,5.07,1529
10.08,9.99,-0.04,871
10.05,10.03,5.02,1528
-15.08,14.93,-0.04,874
-9.98,9.93,-0.03,872
9.98,-10.00,-0.00,869
0.01,10.00,4.97,1064
-10.02,0.04,4.98,1061
-10.01,10.00,-0.01,871
4.94,0.06,-0.04,869
-9.98,0.01,0.00,971
14.98,0.10,9.97,2169
-0.14,-5.13,15.06,870
14.95,-5.12,0.02,1063
-0.11,0.11,0.04,970
10.03,14.96,-0.04,870
10.04,10.04,10.03,1529
-4.96,5.08,9.96,1528
-10.04,-10.02,15.04,867
-0.02,10.00,-0.04,869
0.02,-15.00,15.01,867
-10.09,10.12,14.99,960
10.09,0.08,5.00,1065
-0.03,-9.96,4.98,1532
0.87,-9.97,0.09,970
-9.99,0.03,-0.03,862
-4.89,4.97,5.06,1521
-9.96,0.06,0.00,971
4.72,4.99,-0.06,869
-9.98,10.00,4.98,1524
9.99,-10.06,-0.02,868
-10.00,9.95,-0.04,871
-5.20,5.01,15.02,864
10.01,-10.02,5.01,1530
10.11,9.92,9.96,1525
-9.96,-9.98,10.06,1531
-10.00,10.01,4.98,1522
10.08,9.99,-0.04,869
20.06,-0.02,-0.00,869
-0.03,-10.02,4.99,1064
-9.98,-10.02,-0.01,871
-5.00,0.07,-0.02,871
-9.87,0.04,4.97,1521
-9.91,0.00,4.93,1533
10.02,10.04,-0.02,864
-9.94,0.06,9.99,970
15.04,14.93,-0.04,869
-9.98,10.00,4.98,1531
-10.04,-10.07,-0.01,870
0.00,9.96,4.95,1528
10.05,10.01,-0.00,861
0.22,15.28,10.16,2183
10.04,10.03,-0.01,869
10.00,-10.03,4.99,1519
10.00,0.01,5.01,1062
4.96,4.97,5.02,1524
-9.99,-10.00,4.99,1534
-0.10,0.02,0.01,968
0.07,-9.98,15.05,865
-0.07,-9.79,15.10,864
9.97,-10.01,-0.01,869
-9.99,0.06,4.94,1522
0.03,10.02,4.97,1067
10.00,-10.03,4.99,1530
5.00,5.02,5.00,1523
0.09,15.13,5.13,1067
-15.06,14.94,-0.05,873
-0.11,5.03,5.03,1520
-0.04,10.10,15.00,866
9.99,-10.00,0.02,965
-9.94,0.02,9.98,969
-9.97,0.02,-0.02,869
-0.08,0.05,-0.01,869
9.98,0.09,9.99,959
-0.03,-10.04,-0.04,866
-10.00,0.03,-0.02,864
-10.01,9.99,-0.02,871
-10.04,9.97,-0.03,871
10.00,-9.99,10.07,1531
-10.00,9.97,-0.04,872
9.90,-9.94,-0.09,868
-0.01,10.01,9.99,1062
-9.97,10.02,9.99,1528
10.05,10.01,-0.00,868
10.01,0.03,4.97,1065
-0.05,9.99,15.04,865
10.06,10.03,5.02,1520
10.13,0.06,10.00,1064
-0.21,15.00,14.99,1060
-10.06,0.08,9.94,1063
-10.00,0.03,-0.03,871
9.91,0.08,14.98,963
10.01,0.08,4.98,1070
9.99,-9.99,0.06,965
-9.98,-9.97,5.00,1531
7.83,0.08,0.05,968
9.97,-0.00,-0.01,860
0.02,-0.10,4.99,965
-0.00,-10.01,10.02,1055
-10.06,-10.00,-0.01,871
10.06,10.00,-0.01,869
9.99,-9.98,10.07,1518
4.99,5.16,14.96,961
-20.04,-0.01,-0.04,871
-5.11,-4.96,-0.08,871
-10.00,10.00,-0.02,870
10.03,-5.31,0.05,970
0.03,-10.01,10.06,1064
10.02,-10.06,4.99,1522
-0.04,-10.00,0.00,966
-5.03,0.04,-0.02,871
-4.98,-0.02,-0.07,869
-0.00,0.04,9.94,966
0.05,-10.00,5.06,1069
-0.05,9.97,0.01,970
-9.99,-9.97,-0.03,871
0.08,10.02,15.03,861
-9.95,-9.99,5.04,1532
-0.04,14.95,0.05,1068
-0.03,-9.95,-0.04,865
-0.02,0.20,15.01,855
-10.01,0.01,-0.03,871
-0.11,0.05,0.03,973
10.00,-10.00,10.03,1521
-0.11,5.10,0.05,968
-9.95,-10.06,0.03,970
9.99,0.11,5.01,1521
-0.05,-10.02,-0.04,868
10.01,14.99,-0.04,870
0.08,9.84,5.02,1531
14.97,0.09,9.96,2175
10.00,-10.07,-0.00,868
9.95,0.05,10.01,966
10.00,-10.01,0.01,969
0.02,-14.95,0.07,1622
10.03,10.00,-0.02,869
-14.93,0.09,14.94,1066
10.05,10.01,5.00,1521
-0.06,-10.05,-0.01,864
9.98,-10.02,0.00,968
-14.85,-0.00,10.02,2174
-0.02,-10.00,0.01,972
-0.07,9.95,-0.03,870
-10.03,-0.03,5.04,1069
-9.94,0.00,4.94,1530
-0.10,-9.97,0.00,971
10.03,10.03,-0.01,870
-9.92,-10.00,5.01,1521
-10.05,-10.02,15.06,869
5.04,-4.91,9.97,1529
10.02,-10.04,4.95,1523
-9.96,10.02,4.97,1522
-0.62,4.83,15.10,872
0.01,9.99,0.01,970
0.08,15.10,5.12,1064
-0.03,10.08,10.05,1060
-9.97,9.97,-0.01,871
-14.99,0.02,0.01,1066
10.00,0.09,5.04,1518
-9.99,9.99,4.97,1522
9.98,-10.01,5.00,1532
10.01,10.04,10.00,1520
9.98,0.01,-0.01,867
10.04,-9.99,10.04,1524
10.00,-10.01,0.01,969
-0.14,0.06,-0.00,868
10.02,-10.04,-0.05,868
-9.97,0.04,10.00,970
-10.00,-9.99,-0.01,872
-10.00,10.02,4.98,1529
9.98,0.01,-0.01,868
-0.09,-9.91,5.03,1524
-9.98,9.93,-0.03,872
-0.00,15.07,10.10,2176
9.93,-0.26,14.91,961
-10.01,0.02,-0.00,868
10.00,-10.05,5.00,1530
-0.05,-0.09,4.93,965
10.12,0.07,9.99,1064
0.05,-10.06,10.07,1061
10.08,9.99,-0.04,869
-10.01,9.97,9.96,1529
10.05,10.01,4.99,1521
-0.04,10.04,-0.01,869
10.01,-10.01,0.00,967
9.97,-0.03,-0.02,869
-9.89,-0.01,4.95,1525
-9.99,0.07,4.97,1520
-0.07,-10.03,0.00,1064
0.05,-9.90,5.01,1526
0.01,-19.97,0.04,1067
0.06,19.97,0.06,1065
-9.94,-0.05,4.96,1532
-9.88,-0.03,4.96,1533
-10.03,-9.96,10.02,1523
10.04,10.02,0.00,970
-9.89,9.91,-0.04,871
10.04,10.02,0.00,970
-9.99,9.93,-0.03,863
0.08,-9.90,5.03,1531
-0.10,0.03,0.01,969
-15.06,14.95,-0.04,872
0.05,-4.92,14.98,971
-9.98,-14.97,-0.01,870
9.99,-10.00,0.02,966
10.05,10.05,9.96,1529
-0.04,10.08,10.03,1062
10.08,0.02,4.97,1062
-9.90,-10.04,5.00,1522
15.00,-0.01,0.01,1067
5.00,0.05,-0.09,861
-0.12,0.05,0.03,970
-0.11,-10.06,-0.04,869
5.00,-4.91,14.98,966
-0.11,9.92,0.06,969
-0.04,-9.98,-0.01,861
-0.04,-14.91,0.09,1619
-10.07,-9.99,-0.01,872
-10.00,0.03,-0.03,871
-0.03,-10.01,5.00,1064
-5.01,0.04,-0.04,861
-0.08,-9.99,9.99,970
-10.03,-9.98,4.98,1523
-0.11,-10.04,-0.01,869
-9.50,10.05,15.00,964
15.00,-0.04,4.99,2176
-10.05,-9.97,0.01,972
-20.03,0.00,-0.03,870
-9.99,-9.99,5.01,1535
-5.08,-5.06,15.01,867
-15.08,-10.00,0.01,1634
-9.92,-9.93,14.92,970
-9.96,10.04,10.02,1531
-5.20,-0.03,9.98,1523
-0.12,0.06,0.02,970
-10.02,-5.03,0.01,971
9.97,-10.00,-0.00,869
-15.08,10.01,-0.02,872
-9.94,-0.00,4.95,1533
9.97,0.01,5.02,1518
20.01,-0.04,-0.01,867
-9.98,10.01,4.98,1532
10.09,0.05,9.97,1065
-9.89,-9.98,10.04,1532
0.11,15.13,5.08,1065
0.04,10.04,15.05,865
-0.10,0.02,0.02,967
-9.94,-14.97,-0.01,871
10.01,-10.02,5.01,1521
10.13,-0.01,4.99,1061
9.97,-10.02,-0.02,869
9.99,0.09,9.98,967
-0.05,10.05,-0.01,868
-9.99,0.01,-0.02,861
-10.01,0.03,-0.02,872
9.98,0.00,10.08,968
-0.13,0.11,4.94,967
9.83,10.12,15.00,967
9.88,9.96,4.95,1529
10.00,-10.03,4.98,1521
-9.99,10.03,9.99,1523
10.00,-10.01,0.01,969
-9.99,10.00,4.99,1530
10.04,9.99,10.01,1529
10.05,10.01,4.99,1530
9.99,0.12,5.01,1528
9.98,-10.00,0.00,970
-4.95,-0.01,14.94,957
-0.05,-0.05,4.93,969
-0.03,-0.09,15.04,856
10.01,-10.02,4.99,1522
10.05,10.00,-0.01,863
-8.97,10.06,15.01,865
10.02,-10.02,4.99,1529
15.08,10.05,0.01,1072
0.32,10.24,5.21,1064
15.03,-15.01,0.00,867
-10.01,-5.06,-0.00,870
0.05,9.92,-0.03,859
9.91,9.97,4.98,1528
-15.06,-15.02,0.00,873
-0.05,9.95,10.07,967
15.01,0.05,14.94,1063
-15.06,-15.01,0.00,873
-10.02,-10.00,5.00,1535
9.99,-9.99,10.03,1521
10.02,9.98,4.98,1521
10.03,10.02,-0.02,860
10.08,9.99,-0.04,869
4.92,-0.02,5.02,1529
9.98,0.00,-0.01,867
-0.01,-9.93,-0.03,869
-0.31,9.94,15.00,865
10.04,0.00,5.02,1062
-10.09,-10.00,-0.00,871
-10.03,-10.02,5.00,1527
-10.01,0.07,0.00,1067
-0.04,10.02,9.99,1061
-10.09,10.05,14.99,968
-0.11,5.10,0.05,963
-0.00,-9.97,-0.01,871
10.00,-9.98,14.96,965
-0.15,10.03,5.06,1062
9.99,10.02,-0.01,869
-4.94,0.07,-0.08,871
-0.01,10.01,9.99,1061
-9.95,-10.00,10.08,1523
10.06,10.00,-0.01,870
-0.12,0.06,0.02,971
15.02,4.99,0.00,1066
20.12,-0.00,0.03,967
15.05,0.01,0.02,1064
-10.00,-0.02,15.06,866
-0.04,-9.94,15.04,864
-0.05,-14.96,5.01,1627
9.95,0.10,10.03,962
-0.04,10.07,10.02,1065
10.04,-10.13,0.00,970
-0.02,14.93,0.08,1620
-0.08,5.03,-0.03,869
9.98,0.01,-0.01,868
-0.07,-9.90,9.97,969
-0.07,-5.07,15.00,972
4.98,5.00,5.01,1526
-10.00,-10.02,-0.01,861
9.99,-10.00,0.01,968
-0.01,-0.01,9.93,966
4.98,0.07,0.01,967
-5.02,0.04,9.96,1522
-0.04,-10.04,5.00,1066
-0.07,9.97,-0.03,861
-5.14,-0.05,9.95,1531
10.03,10.01,5.00,1528
-0.03,10.09,10.03,1065
0.10,5.18,10.02,1530
9.97,-10.00,0.02,968
-0.10,-9.98,0.00,970
9.97,-9.99,0.05,969
0.01,-10.06,5.00,1065
-0.08,-4.94,-0.02,867
4.98,-4.92,14.98,962
-10.05,9.96,-0.03,866
4.99,-4.88,10.01,1527
10.00,-9.98,10.07,1526
0.03,10.00,10.07,967
-0.36,10.03,14.98,1064
9.99,-10.06,5.01,1530
10.08,9.99,-0.04,870
10.03,9.96,-0.00,869
9.99,10.04,5.01,1530
-9.96,0.03,10.02,966
15.00,-0.00,0.01,1060
-10.00,10.01,-0.01,862
-9.98,10.00,4.96,1524
-9.84,-0.03,5.04,1531
-10.00,0.03,-0.03,871
-10.04,-10.07,-0.01,864
-5.07,5.04,0.02,972
10.06,10.00,4.98,1524
0.21,10.04,5.27,1065
0.02,0.09,9.95,964
-9.98,-9.97,4.99,1535
-0.05,-9.92,0.03,969
-0.04,-10.03,4.98,1065
-0.07,9.99,4.92,1519
-9.99,-9.96,-0.03,871
-9.97,0.07,4.99,1531
-0.02,9.98,-0.03,868
14.94,-5.14,0.03,1063
-5.10,4.90,14.94,962
-10.08,14.94,-0.02,871
10.00,-10.03,0.01,965
-5.05,5.05,0.03,970
10.01,-10.01,0.00,966
-0.08,-9.96,0.00,965
-9.99,9.99,4.99,1532
15.06,10.06,0.00,1065
-9.99,-0.01,4.97,1531
9.96,-9.87,0.03,969
4.97,4.91,5.02,1528
0.15,9.89,5.08,1521
10.11,-9.98,15.01,858
-0.11,-10.06,-0.03,868
9.99,0.03,4.99,1526
-9.99,0.07,4.98,1533
10.01,-10.02,5.02,1531
-9.99,0.01,0.00,964
-0.04,9.96,0.01,970
-10.05,-10.01,9.99,1534
7.46,-0.05,0.05,968
-0.06,-9.99,0.00,972
-0.16,-5.10,-0.03,868
10.01,-10.04,4.93,1521
10.04,10.02,0.01,969
-10.03,-10.07,15.02,864
4.99,5.01,5.00,1530
0.02,0.10,9.95,963
-0.10,0.07,0.03,967
-10.04,14.92,-0.02,871
-14.94,0.12,14.93,1619
10.00,0.01,-0.01,868
10.10,0.06,10.00,1063
10.04,10.00,-0.02,865
-0.23,0.11,4.81,970
-0.04,-9.98,-0.04,870
10.03,9.97,4.99,1527
9.98,-10.01,0.02,968
-10.04,9.97,-0.01,873
-10.08,-4.91,0.00,970
-10.04,9.99,-0.01,872
-0.03,9.89,5.03,1520
9.97,-10.00,-0.00,866
-0.09,-4.99,0.03,966
-9.91,-0.00,4.93,1532
0.03,-10.05,4.98,1066
-15.00,4.95,-0.04,871
-9.98,9.97,4.97,1531
-4.89,4.98,5.06,1529
-0.04,10.04,-0.00,869
-4.99,0.05,-0.02,872
0.05,-14.87,10.02,2179
-9.99,0.02,0.01,972
20.11,-0.02,0.02,962
20.10,-0.04,0.02,968
-0.07,0.02,0.01,967
-9.38,10.05,15.00,863
-0.04,10.07,10.02,1061
-10.07,9.98,9.96,1521
-9.98,9.93,-0.02,872
-0.06,-9.94,0.02,971
-10.02,9.95,10.00,1523
9.97,-9.99,0.04,970
-0.05,-14.98,10.01,2182
9.96,-9.96,14.93,966
-15.08,14.90,-0.08,872
-9.89,-0.01,4.98,1530
0.01,-9.94,0.01,968
4.67,5.17,-0.10,867
-9.96,-14.97,-0.02,870
0.02,0.07,9.95,965
-5.04,14.86,-0.01,870
-9.98,-10.03,-0.01,871
-10.00,-0.01,-0.02,872
0.07,-9.95,5.03,1532
10.02,-10.04,4.93,1521
-10.19,0.13,15.01,867
9.99,-5.25,0.04,968
9.99,4.97,0.01,967
-0.10,-9.99,0.01,969
-0.07,-10.01,10.05,1063
-0.12,-10.06,-0.02,868
10.01,5.12,0.02,970
9.89,-0.06,15.21,862
10.03,10.01,-0.02,868
-5.08,-5.02,14.99,967
-9.85,-0.03,5.02,1517
-14.90,0.04,9.99,2179
-10.01,-9.97,-0.01,870
-9.97,-10.03,-0.00,870
4.99,4.99,5.01,1522
5.02,5.12,4.96,1521
9.93,10.01,5.01,1529
-10.08,9.98,9.94,1524
-0.03,14.95,0.06,1626
-9.97,9.89,4.97,1531
15.01,-0.02,0.01,1624
-0.00,9.99,5.01,1528
-10.05,0.07,9.98,1067
-4.88,4.98,5.07,1529
9.97,-0.00,0.01,961
0.00,10.02,10.03,1064
-10.01,9.94,-0.02,871
5.01,4.91,5.00,1523
-9.99,9.99,4.99,1522
-9.97,-10.02,-0.00,872
4.92,-4.84,15.00,864
0.04,-10.04,10.04,1065
10.04,9.98,4.96,1521
-9.96,-10.02,-0.00,872
-10.03,-10.01,10.02,1525
10.03,10.03,-0.01,870
-10.01,10.00,4.99,1532
-0.07,-0.13,10.17,962
9.96,-0.01,5.03,1526
10.05,10.01,4.99,1529
-9.96,0.02,0.00,974
10.04,9.97,-0.00,862
-0.07,-10.00,-0.01,870
10.07,0.05,10.00,1063
9.98,0.02,-0.01,866
-9.98,0.04,0.01,971
10.01,-10.02,4.97,1528
10.00,0.02,4.99,1062
0.48,5.33,15.06,864
10.05,10.00,4.98,1527
0.05,10.00,9.95,1062
-9.94,0.06,10.00,966
-5.00,-5.03,9.97,1521
0.07,-9.90,5.02,1529
10.24,0.08,9.93,1061
-9.98,-9.95,5.02,1534
-9.97,-9.97,5.00,1523
0.00,0.10,9.94,964
-9.99,0.02,0.02,970
10.13,10.01,10.01,1520
-0.08,0.03,0.00,970
-10.01,10.00,-0.00,862
10.04,-0.02,4.98,1062
-9.98,10.00,4.96,1530
0.01,-10.08,10.06,1066
0.80,5.51,15.14,871
-14.95,-0.07,10.06,2168
9.97,-0.01,-0.01,868
10.08,0.04,4.97,1063
-9.96,9.97,4.97,1522
-4.99,9.91,-0.01,866
-9.95,9.97,4.97,1533
14.99,4.97,0.02,1066
4.92,-0.06,4.98,1526
-9.97,0.06,9.95,967
10.01,-10.02,5.00,1528
10.08,9.99,-0.03,867
10.01,-10.04,4.97,1531
-10.02,-9.97,10.04,1530
-9.98,-0.02,-0.02,869
-0.08,-9.96,9.97,970
-9.99,10.00,-0.01,869
-0.10,0.07,0.03,970
-9.99,10.00,-0.01,871
-10.14,-9.88,5.05,1530
10.11,10.02,9.99,1519
-9.98,-10.04,14.95,967
10.00,10.05,10.00,1523
-9.93,0.03,0.00,969
9.98,-10.01,0.01,961
-9.98,9.98,4.97,1531
-9.99,-9.97,4.99,1525
-10.00,14.95,-0.01,871
4.84,0.11,0.00,969
-9.97,10.03,9.92,1530
0.01,0.05,9.94,962
10.02,9.97,4.99,1530
-9.98,10.02,9.91,1523
-0.06,9.94,-0.04,869
15.08,0.04,14.98,1064
9.96,0.09,10.03,966
-0.03,-15.00,5.01,1063
-10.04,10.01,-0.04,870
-9.99,-10.00,4.98,1531
4.96,5.06,10.01,1529
0.01,10.00,10.05,1060
-10.07,-9.99,10.00,1532
-10.04,9.99,-0.04,870
-10.00,-9.94,-0.05,871
-4.99,0.05,-0.02,871
10.02,-10.06,4.99,1525
-9.91,-9.96,14.94,966
10.01,-10.04,4.98,1521
-10.01,-9.97,5.02,1532
0.03,10.00,4.99,1523
-0.11,0.05,0.01,967
-0.13,5.02,-0.00,868
-10.19,-9.88,5.04,1531
9.94,0.05,14.97,964
0.03,0.17,5.08,967
-10.00,-9.98,10.03,1523
9.98,-10.01,-0.01,861
-4.97,-4.97,4.98,1532
-0.01,-10.07,5.02,1629
-10.01,9.87,14.99,967
-9.97,9.97,4.97,1522
10.02,10.04,-0.02,863
10.03,9.97,4.99,1522
-4.96,9.91,-0.02,870
10.31,9.99,10.13,1522
0.06,-10.00,4.99,1531
-0.22,15.08,15.02,865
-4.90,4.97,5.06,1521
0.02,19.95,0.00,1069
-10.04,9.97,-0.00,871
15.03,14.98,-0.01,865
-0.03,-0.04,4.92,968
9.96,-0.01,-0.01,867
-10.12,-10.09,15.09,868
10.00,-10.01,0.01,970
10.00,-0.01,-0.01,866
-15.08,-10.00,0.01,1631
-10.01,10.00,-0.02,864
-0.05,9.96,-0.02,867
0.07,-10.02,10.02,1063
-10.01,-9.97,-0.02,870
-0.09,-4.99,0.03,971
0.16,15.22,10.15,2176
5.00,-4.91,14.97,965
9.97,-10.00,0.01,969
5.02,5.11,4.95,1531
-0.03,0.19,4.98,966
0.86,-9.96,0.08,971
-0.04,10.06,10.00,1061
-0.08,-4.96,-0.00,870
4.95,5.15,14.96,963
-0.04,10.04,-0.01,870
-9.98,9.93,-0.03,872
10.10,0.04,9.99,1065
10.05,10.00,-0.00,869
10.00,0.01,-0.01,867
-0.05,-10.01,-0.01,869
0.01,-9.81,15.05,865
-10.03,0.01,-0.03,871
9.97,-0.03,-0.02,870
-0.07,-14.97,10.01,1627
0.11,15.16,5.06,1627
-5.02,0.04,-0.02,871
0.00,9.96,-0.03,868
-5.04,0.05,9.97,1524
10.05,9.98,4.96,1529
-10.00,-9.94,-0.05,872
10.03,10.02,-0.02,867
-5.09,-0.01,9.96,1529
0.17,9.86,5.13,1521
-10.12,-0.02,15.01,868
-10.04,0.02,-0.01,870
-9.97,-10.03,-0.00,870
9.99,0.03,4.99,1529
-9.95,-10.00,5.03,1522
-9.98,9.97,4.97,1531
9.99,0.01,-0.01,865
10.05,10.01,4.99,1530
9.99,0.01,-0.01,868
0.43,-9.88,0.03,968
0.01,10.00,0.02,1066
9.97,-10.00,0.01,969
10.03,0.03,5.02,1064
4.81,-0.09,9.98,1519
5.02,-0.01,15.04,854
10.01,10.02,5.00,1530
-10.02,-0.03,10.02,1066
-9.98,9.89,4.97,1532
-0.06,-10.03,-0.01,869
9.97,-0.01,-0.01,868
15.03,9.99,-0.02,870
5.10,0.03,9.99,1521
-10.13,0.01,15.04,868
20.19,0.08,0.08,970
0.00,19.97,0.00,1069
-0.12,0.01,0.02,970
4.83,0.09,-0.00,869
-0.07,-10.00,-0.01,870
-10.02,-9.93,10.09,1526
-15.01,10.04,-0.03,872
9.96,-0.01,-0.01,868
9.98,-10.00,10.04,1522
9.89,-9.89,-0.04,869
-10.06,9.93,9.97,1521
10.06,-9.99,10.04,1527
0.00,9.97,4.99,1519
-0.17,5.01,4.97,1529
-10.05,9.97,-0.02,863
-10.34,0.25,5.42,1626
-9.92,-10.00,5.01,1523
20.03,-0.05,-0.01,870
-10.08,9.91,9.97,1532
-0.06,-10.01,0.00,1067
0.02,0.08,9.95,965
0.01,-10.05,15.02,866
9.98,-10.00,0.03,970
-10.01,9.89,4.96,1533
9.96,-0.01,-0.01,860
-0.00,9.97,-0.03,868
0.02,-19.97,0.04,1067
-0.09,0.18,15.00,855
-10.04,-9.97,-0.00,869
-0.07,-5.08,15.00,871
-0.11,-0.03,9.95,965
10.00,-10.03,0.04,970
-10.04,9.99,-0.02,871
-5.07,5.04,0.02,970
9.97,-10.00,0.01,970
-10.02,9.95,-0.02,871
-10.00,10.01,-0.01,862
9.99,-10.00,0.02,969
0.07,5.12,10.05,1520
10.05,-0.01,0.01,1063
9.99,-10.00,0.01,969
-9.99,-9.97,-0.03,868
9.99,-10.00,0.01,966
-14.93,0.08,14.96,1067
10.04,10.01,-0.00,869
-0.03,-10.03,5.00,1061
-0.16,9.95,0.05,972
-4.88,0.05,-0.08,871
20.06,-0.04,0.00,968
-15.05,-0.12,10.05,2171
10.03,9.99,0.00,968
9.84,10.17,15.02,864
0.09,15.12,5.08,1064
9.98,-0.04,0.01,970
