x,y,z,runtime
-15.00,9.98,0.02,1004
-9.99,-10.03,0.00,906
-0.01,-9.98,0.00,900
-9.99,10.02,10.03,1468
-9.95,-0.00,0.02,911
10.00,-9.99,-0.00,803
-9.99,-5.00,0.00,908
-10.01,9.97,5.01,1464
-0.04,-9.98,0.00,907
10.00,9.97,5.01,1466
-0.01,9.89,10.00,905
10.01,9.97,5.01,1456
-14.98,-14.98,-0.00,806
9.96,10.01,-0.00,804
-0.02,10.00,0.00,902
5.00,10.00,0.00,901
-9.98,10.02,0.01,906
-10.01,-10.02,0.00,910
0.04,0.02,-0.00,801
-0.04,0.04,5.01,907
0.01,-4.95,0.00,905
5.18,-0.05,-0.01,802
-9.91,-4.96,0.01,910
-0.01,-0.03,5.01,907
-0.22,-9.97,0.00,910
-9.98,10.02,0.01,905
9.98,10.00,0.00,901
9.97,10.03,0.00,905
9.97,10.04,0.00,903
-4.95,0.03,0.00,906
-0.04,10.01,4.98,997
-0.03,10.02,4.99,1002
4.87,4.86,0.01,898
-9.98,10.02,-0.00,806
0.00,-9.98,-0.00,806
0.03,0.02,-0.01,799
-10.00,-0.02,4.99,1465
-4.98,0.04,0.00,906
-10.01,-5.03,0.01,905
-19.91,-0.00,0.01,1005
-4.98,5.02,0.00,906
9.98,9.99,0.00,900
9.98,9.99,0.00,902
9.97,0.03,0.00,905
-0.00,0.03,0.01,903
-10.00,-0.01,0.01,907
9.97,0.02,-0.00,806
0.02,0.03,-0.01,801
0.02,4.99,0.00,900
-0.02,4.95,0.00,902
7.05,-0.02,0.00,892
-14.87,5.01,0.01,1000
9.97,10.03,-0.00,802
-9.98,10.03,0.01,905
-9.91,9.98,0.00,906
10.09,9.98,5.00,1456
-9.98,10.03,0.01,905
9.96,10.01,-0.00,802
0.02,-10.05,10.00,1007
7.22,-0.02,0.00,901
0.03,-9.98,0.00,906
0.02,-10.05,10.00,1004
-9.99,-10.00,0.00,907
-14.95,-15.00,-0.00,798
10.01,-9.99,5.00,1467
9.97,0.08,5.02,1467
-0.14,-10.08,15.00,801
-10.01,-0.07,0.01,1563
5.19,9.98,0.00,901
10.01,-0.01,-0.00,803
-0.01,10.01,0.01,998
-0.02,5.03,0.00,901
-10.00,-10.02,0.00,907
10.21,-10.05,14.99,907
-14.96,-14.99,-0.00,807
9.97,9.98,0.01,904
-10.00,-0.16,10.04,1005
-0.02,-4.93,10.00,1464
9.99,10.00,0.01,903
10.00,-9.98,-0.00,806
-4.99,0.04,0.00,905
-0.04,15.02,-0.01,802
9.98,0.02,-0.00,800
-0.01,10.01,0.00,1000
9.96,10.02,0.00,902
5.04,14.92,-0.01,798
9.97,-10.01,-0.00,797
-0.03,9.94,5.02,1459
-9.94,0.00,0.00,908
-0.02,0.03,0.00,896
9.97,0.03,0.00,903
0.01,-15.02,-0.01,809
9.97,0.03,0.00,903
-9.95,-0.01,4.99,1471
0.09,4.98,9.99,1460
9.95,-10.00,14.93,911
-4.99,-15.00,0.01,1001
-0.05,-14.99,4.99,2117
9.88,10.07,15.02,805
10.00,0.02,0.00,905
-14.98,9.99,0.02,1003
-4.95,0.03,0.00,904
9.93,9.99,-0.02,802
-0.04,-9.98,0.00,905
9.99,-10.00,4.99,1461
-4.99,15.03,0.00,997
9.98,10.01,-0.00,803
0.12,-10.00,0.00,1003
-14.92,15.03,0.02,802
-9.94,-14.97,0.00,1568
-0.03,5.01,0.00,901
-10.06,-10.05,5.01,1463
0.00,9.87,10.01,898
0.28,-10.00,-0.00,809
9.89,-0.08,5.00,1468
-14.99,-14.98,-0.00,805
-0.01,10.02,0.01,1000
9.79,9.93,10.03,1469
9.93,-0.05,4.99,1472
-9.96,-0.00,0.02,907
9.99,9.95,5.02,1460
-0.00,10.00,0.01,903
9.99,0.03,0.00,905
10.00,-10.03,-0.00,805
9.99,10.03,-0.00,804
10.00,-10.01,0.01,906
-9.92,-0.08,0.01,907
-0.02,5.04,0.00,902
14.90,10.01,0.01,1564
-9.95,0.02,-0.00,799
-4.90,-4.97,5.02,1461
-9.97,-0.04,5.00,1463
-0.05,9.99,5.00,1457
0.02,0.02,-0.01,803
9.99,-10.04,5.00,1468
0.01,-4.95,-0.00,803
-9.96,-9.95,0.01,901
5.04,-15.00,0.01,1003
-9.97,14.99,0.01,1004
9.98,-9.99,-0.00,804
-0.02,4.95,0.00,899
-9.84,15.04,0.01,2118
10.10,-0.24,14.96,1004
5.04,14.92,-0.01,798
-0.02,0.01,-0.00,807
0.01,10.00,0.00,993
-0.07,0.00,5.00,907
10.00,-9.98,5.00,1464
9.99,-10.03,5.01,1470
-0.03,15.04,10.06,2120
-19.92,0.01,0.01,1005
-9.98,-0.01,0.01,910
10.02,-10.06,10.00,1472
9.99,0.06,5.00,1462
10.00,-9.98,-0.01,806
10.05,-10.01,15.01,800
-15.02,-10.02,-0.00,806
9.97,-10.00,0.00,906
9.96,-9.99,-0.00,805
-0.05,10.01,0.00,999
9.95,9.99,-0.01,805
-9.97,-10.03,0.00,898
10.02,10.03,4.98,1465
9.95,0.05,10.00,910
-0.00,-9.99,-0.00,796
-0.05,-10.07,10.03,1006
-14.87,5.01,0.01,1001
9.97,-10.01,0.00,908
-9.98,10.03,0.01,906
-10.00,-5.00,0.00,910
0.09,-4.89,4.99,1470
0.04,-15.10,9.95,2118
0.03,0.02,-0.01,794
0.03,-4.96,0.00,904
-0.01,10.01,0.00,995
4.83,4.59,0.01,902
4.97,5.06,5.00,1458
-9.97,10.02,-0.01,797
0.10,0.01,10.03,907
-5.28,4.99,14.99,907
10.00,-9.99,4.94,1467
-14.92,15.02,0.02,803
-0.04,15.04,10.06,2115
-0.02,10.00,0.00,901
-9.98,9.93,0.01,898
-4.95,-15.05,0.01,1002
-0.01,10.02,0.01,999
9.97,-0.06,10.01,907
9.96,10.03,-0.00,796
10.05,-0.06,5.00,1002
0.04,0.02,-0.00,803
-0.04,10.00,4.99,1002
9.97,10.03,-0.00,795
9.97,9.98,0.01,898
-10.01,10.03,0.01,905
5.13,-5.17,10.01,1472
-9.99,-0.14,15.01,806
-4.93,0.01,0.00,906
9.99,-10.00,-0.00,805
9.97,10.00,-0.00,803
-0.06,10.00,4.99,996
9.89,0.04,-0.00,805
9.93,-0.09,5.00,1462
-5.08,-15.06,0.01,1003
-9.97,9.93,0.01,898
0.11,5.09,14.95,918
-0.02,0.01,-0.00,804
-0.03,0.01,0.00,896
-0.06,-10.03,4.98,1006
9.89,0.03,0.00,902
0.03,-4.96,0.00,905
-9.99,10.04,5.01,1468
-0.05,9.94,5.01,1467
-9.97,10.04,5.03,1466
0.04,0.02,-0.00,796
0.22,-10.00,-0.00,806
-9.98,10.02,0.01,906
-9.91,5.01,0.01,908
14.70,-0.04,10.00,2108
-0.04,-9.96,0.00,905
-0.02,14.84,15.04,808
9.91,0.03,-0.00,794
-9.99,-4.99,0.01,907
-9.96,-10.00,0.00,907
9.96,10.02,-0.00,802
-9.98,10.03,0.01,898
-10.00,9.98,10.06,1469
10.03,-0.03,10.00,1003
9.98,10.06,4.97,1461
9.90,0.06,-0.00,804
-4.93,4.65,4.97,1470
-10.01,-10.01,4.98,1471
-9.90,15.01,0.01,2118
-4.95,10.03,0.01,894
-0.01,-0.00,-0.00,806
0.01,-9.96,-0.00,808
-9.98,10.02,0.01,904
0.05,-9.99,0.00,908
-0.03,20.00,-0.01,798
-0.09,-0.07,15.02,798
5.03,5.19,14.98,907
10.09,9.98,5.00,1460
9.98,9.99,0.00,903
-10.01,-0.05,5.00,1006
10.00,-10.02,-0.00,809
-10.01,-14.98,0.00,1004
-0.03,-9.91,15.00,809
9.94,0.01,-0.01,794
-10.04,-10.06,5.01,1464
10.07,9.99,4.99,1467
9.98,-10.02,-0.00,807
-0.04,-10.05,5.00,1005
-0.02,0.02,0.00,905
10.01,-0.02,4.99,1004
4.95,0.00,0.01,904
10.00,-9.99,-0.00,798
19.91,-0.04,-0.00,805
-0.03,20.01,-0.02,798
-9.98,10.03,0.01,908
0.03,0.03,-0.00,801
-0.09,0.01,5.00,908
0.05,-15.00,-0.01,805
0.05,-0.01,5.00,906
-0.05,10.01,4.98,1001
-9.96,-10.00,0.01,907
9.98,0.02,-0.00,804
5.07,-14.98,0.01,1002
10.04,9.99,10.00,1459
14.90,4.94,-0.00,804
-0.00,10.00,0.01,902
-9.95,-10.03,0.01,908
14.96,14.99,0.01,799
-10.00,0.00,5.02,1005
-10.01,-9.99,5.01,1465
-9.87,9.91,-0.00,803
-0.05,9.97,9.97,909
0.01,9.96,9.98,903
-9.99,-10.01,0.00,906
14.91,-4.99,-0.00,803
9.98,9.95,10.03,1464
-9.95,-9.99,0.01,905
-9.96,-10.01,4.98,1471
-9.96,10.01,-0.02,805
-10.01,-10.01,-0.00,808
0.02,0.03,-0.01,805
9.89,10.00,10.06,1467
-9.97,10.03,0.01,906
-9.95,0.01,-0.00,807
-9.97,-9.99,0.01,906
-0.01,10.03,0.00,993
9.98,0.00,-0.00,794
-0.02,-9.98,0.00,908
-9.91,4.97,0.01,907
0.03,-4.96,0.00,907
-0.06,14.99,-0.01,800
-9.97,-0.02,0.01,906
-10.01,-0.02,-0.01,806
0.03,0.02,-0.01,800
0.23,-9.99,-0.00,805
10.00,-10.00,4.97,1470
-9.98,-0.00,0.00,909
-5.11,0.03,4.98,1468
-0.03,-20.09,-0.00,805
-10.06,-10.10,15.01,809
0.01,9.99,0.01,894
10.00,0.03,0.00,999
-9.93,-0.03,5.00,1461
5.05,-0.10,-0.01,793
-5.03,10.03,0.01,904
-9.98,10.02,0.01,906
-0.05,10.01,4.99,1003
-14.90,15.02,0.02,806
14.93,4.92,-0.01,792
0.02,-9.99,-0.00,807
-10.01,-0.06,10.02,1007
5.00,10.00,0.00,900
0.04,-15.06,15.01,802
-9.99,-0.02,-0.00,809
-10.06,10.08,10.01,1457
9.97,10.00,-0.00,803
14.93,4.93,-0.01,801
-0.03,10.00,0.00,1001
10.01,-10.00,0.00,909
0.12,9.72,9.99,1465
-0.17,9.92,15.02,806
-4.92,4.65,5.01,1465
-9.98,-0.01,0.01,908
9.98,10.01,-0.00,794
9.96,-10.00,-0.00,807
-10.03,9.99,5.02,1466
0.05,-9.98,-0.00,800
9.97,-0.03,4.99,1460
10.03,10.00,4.99,1457
5.01,-4.94,5.01,1458
10.02,-10.01,9.96,1470
-10.00,9.97,5.00,1470
-4.99,5.01,0.00,902
5.12,-5.12,10.01,1460
0.04,-4.95,0.00,908
9.99,10.00,0.01,903
-9.92,4.96,0.01,909
9.98,10.00,0.00,901
-9.96,-9.99,0.01,906
0.01,-0.04,5.02,906
-0.04,-9.98,0.00,912
9.97,10.00,-0.00,791
10.01,9.97,10.01,1462
-9.95,-9.97,-0.00,810
0.01,-9.96,-0.00,804
-9.98,-0.02,0.01,909
10.01,-9.99,9.98,1466
-4.99,0.04,0.00,905
9.97,9.99,-0.00,795
-4.96,5.07,0.00,904
5.00,10.00,0.00,895
-9.85,-0.02,9.96,911
9.90,0.03,0.00,904
-10.01,-0.02,-0.01,807
-4.99,-9.96,0.01,907
5.18,-0.05,-0.01,803
-9.96,-10.01,0.01,907
0.06,-4.98,0.00,904
-0.04,10.02,4.99,1001
9.99,10.00,0.01,904
0.01,0.02,-0.00,793
5.00,5.12,5.01,1457
0.00,10.00,0.00,903
0.00,10.00,9.98,907
-4.97,0.02,0.00,904
-9.99,9.97,0.01,905
-4.95,-5.05,5.00,1464
-0.26,10.06,15.01,808
-14.98,-14.98,-0.00,797
-4.95,0.03,0.00,904
-5.02,15.04,0.00,995
14.90,10.01,0.01,1559
9.30,-10.20,-0.02,805
-9.92,0.00,4.99,1461
-10.01,9.99,5.01,1461
-10.01,-10.01,0.00,909
10.00,-10.02,-0.00,805
-9.99,-10.08,9.92,1466
-0.06,-9.99,0.00,908
-0.03,10.03,5.00,1002
14.89,-5.01,-0.00,802
9.97,10.03,-0.00,803
-9.97,-9.97,-0.00,806
9.97,10.05,5.01,1469
10.02,14.96,0.02,998
-9.95,-0.00,0.02,909
0.02,-9.98,0.00,911
9.93,0.05,0.00,902
5.03,0.10,-0.00,791
-9.95,-10.03,0.01,908
9.88,10.00,10.06,1461
-0.09,9.95,10.06,908
-9.54,-0.11,15.01,810
-9.97,10.11,-0.00,802
0.02,0.02,-0.00,803
-14.90,4.91,0.01,1003
-9.97,-9.99,0.01,898
-9.96,-0.02,4.99,1468
10.12,0.03,4.97,1001
0.02,4.99,0.00,900
9.98,10.01,-0.00,793
-0.02,15.02,-0.01,802
-4.96,0.03,0.00,906
14.89,-5.02,-0.00,805
-9.88,-10.04,14.99,907
-9.91,5.01,0.01,908
-9.95,-9.97,0.00,907
-0.01,-9.99,0.00,909
9.97,10.00,-0.00,794
9.86,-4.93,-0.00,804
10.00,-9.98,-0.00,805
-9.96,9.90,5.00,1470
10.00,-10.02,-0.00,800
-9.97,-0.03,0.01,906
-0.02,9.99,0.00,906
0.02,0.02,-0.00,803
-9.91,-0.04,5.02,1464
-9.98,9.94,0.01,905
0.05,-9.99,-0.00,806
9.99,-9.98,-0.00,799
-9.99,-10.04,4.98,1463
10.01,-10.02,9.95,1465
7.17,-0.01,0.00,903
0.02,14.35,15.01,797
14.93,10.00,0.01,1562
-9.99,-4.99,0.00,907
0.03,4.98,0.00,902
9.97,0.02,-0.00,805
10.00,-0.03,4.99,1003
5.00,5.12,5.01,1465
-0.02,10.03,0.00,998
-0.02,-9.94,0.01,902
-5.08,-9.99,0.01,909
10.00,-10.01,0.00,910
-0.06,0.04,5.01,910
-10.00,10.00,5.02,1464
15.08,-0.14,15.01,805
-0.06,10.01,0.00,998
10.00,-10.00,4.98,1461
-0.03,-9.91,0.01,909
-9.91,15.01,0.01,1554
14.95,4.81,-0.01,802
14.82,-15.06,-0.01,797
-9.97,-0.03,4.99,1472
-10.01,-10.02,0.00,906
9.97,-10.01,0.00,907
9.96,15.00,0.01,998
-9.98,10.03,0.00,906
-9.97,10.03,5.02,1458
0.04,-4.94,0.00,905
9.97,10.03,0.01,905
-10.03,-9.98,0.01,909
0.04,0.02,-0.00,803
-9.99,-0.04,5.00,1469
-0.08,-0.07,14.99,903
9.99,10.02,0.00,895
14.79,-15.06,-0.01,805
-9.98,-5.07,0.01,908
-4.89,4.74,5.00,1465
0.01,-10.02,10.02,1006
-9.96,-9.99,0.01,906
14.84,-15.06,-0.01,805
-9.97,-0.05,0.02,907
-0.06,-0.10,5.01,905
-9.98,10.02,5.02,1461
9.85,-4.95,-0.00,802
10.02,-9.99,5.01,1458
-9.98,9.93,0.01,907
-9.98,9.93,0.01,904
0.02,0.09,0.01,894
-0.05,10.00,4.98,1002
-0.05,10.03,5.00,1001
-9.96,-10.00,0.01,907
-9.96,-10.02,0.00,910
0.04,0.02,-0.00,805
-0.08,-0.05,14.99,902
-0.01,0.00,-0.00,795
-9.96,0.01,0.00,909
10.00,0.02,0.00,908
-0.00,10.00,0.00,1553
0.05,-9.97,9.99,908
-4.97,0.04,0.00,908
14.53,-0.02,10.00,2105
0.22,-10.00,-0.00,806
-9.97,-10.05,-0.00,809
9.93,0.05,0.00,902
9.99,10.03,-0.01,803
-9.95,9.78,0.01,904
-10.02,10.03,9.99,1464
-9.97,-10.02,0.01,901
-10.00,10.00,5.02,1468
-5.08,-0.05,9.99,1471
-4.96,-4.98,-0.01,803
5.04,-15.00,0.01,1001
9.87,0.03,0.00,903
0.02,-9.97,0.00,909
-10.02,10.00,10.04,1459
-9.95,-9.96,0.00,899
-10.01,-4.99,0.01,906
-0.03,0.01,0.00,905
-4.89,-5.06,5.02,1461
-9.93,-5.02,0.01,906
10.00,-9.99,-0.00,795
-9.99,-10.00,0.00,906
-9.94,-10.03,0.01,908
-0.03,20.02,-0.02,798
-10.02,-10.03,-0.00,805
10.56,-0.28,15.00,807
-0.02,4.95,0.00,899
0.02,4.99,0.00,900
7.05,-0.02,0.00,902
5.08,-14.98,0.01,1000
-9.96,-10.00,4.98,1470
-9.98,10.03,0.00,904
0.02,0.01,-0.01,799
-15.03,0.11,15.01,809
-10.01,-14.97,0.00,1003
9.99,-10.00,-0.00,807
4.91,-0.01,0.01,905
10.02,10.01,4.98,1458
9.95,-0.02,5.01,1459
-0.00,0.03,0.00,906
9.97,-10.04,9.99,1470
-0.02,0.02,0.02,908
-9.98,-0.00,-0.00,807
5.04,5.05,4.99,1458
-0.01,-10.00,15.00,809
9.91,10.04,15.04,806
-0.01,-0.12,14.99,897
9.97,-10.01,-0.00,805
-9.96,-10.04,5.00,1460
-9.99,-5.00,0.01,909
-9.94,0.00,0.00,907
-10.04,0.05,4.98,1007
0.14,-10.00,0.00,907
-9.99,-10.00,0.00,901
-0.05,-9.98,-0.00,809
-9.96,10.03,0.01,904
14.96,14.99,0.01,800
-9.99,9.97,0.01,905
-9.93,-5.01,0.01,899
-4.99,0.04,0.00,904
-9.95,-10.06,9.93,1465
9.96,4.86,-0.00,805
-9.98,-0.01,0.01,910
-9.99,10.01,14.93,910
-0.00,-0.03,5.01,905
-9.97,10.05,4.99,1457
9.96,10.01,-0.00,800
0.00,0.02,-0.00,803
-0.03,0.01,0.00,905
-9.99,-10.02,0.00,906
-5.03,10.03,0.01,903
-0.00,-10.11,10.02,1004
-4.84,-4.84,14.94,909
-0.02,10.01,0.01,994
-9.96,-10.03,4.97,1469
-9.96,-5.02,0.01,907
-0.01,0.02,0.00,907
-9.99,-0.01,-0.01,804
0.02,0.02,-0.00,802
9.97,-9.99,-0.00,803
-9.96,0.01,0.00,907
9.99,10.03,-0.00,798
9.90,0.02,5.00,1461
0.02,4.99,0.00,901
5.02,5.00,14.99,906
9.99,10.03,-0.01,801
-9.98,10.02,-0.00,803
0.03,4.99,4.97,1458
9.98,-10.01,0.00,907
9.92,-9.99,-0.00,806
-9.97,-10.02,0.00,908
0.01,10.01,0.00,998
4.82,-0.04,10.01,1472
-0.11,-10.11,15.01,799
-9.98,-0.01,-0.00,806
9.97,-0.03,5.02,1462
-4.95,-15.05,0.01,1003
9.99,-10.00,-0.01,806
9.93,0.04,0.00,901
-0.06,-0.10,5.01,909
-14.96,-10.01,-0.00,808
-9.95,0.02,-0.00,798
4.91,-0.02,0.01,901
0.03,-4.94,-0.00,798
-10.00,-10.03,0.00,906
-9.98,10.09,-0.00,803
-9.98,-9.99,0.01,906
-0.00,0.04,0.01,907
-4.88,-5.09,10.00,1462
0.02,0.02,-0.00,802
-4.92,4.81,5.06,1457
-0.00,10.06,9.99,1002
-10.11,-9.94,5.01,1461
-4.98,5.02,0.00,903
0.02,0.03,-0.01,802
0.00,0.03,0.00,902
10.00,-9.98,-0.01,807
-14.88,0.01,0.00,1004
0.02,0.02,-0.01,792
10.00,-9.99,-0.00,796
-9.97,-10.03,0.00,908
9.98,10.02,-0.00,800
-9.96,-9.99,0.01,909
-9.98,10.02,5.02,1456
-4.79,4.77,10.03,1470
0.02,-10.00,0.00,904
10.00,-10.01,4.99,1471
0.01,-9.97,4.97,1459
0.01,-4.95,0.00,903
0.06,-10.00,10.00,1005
0.15,-10.00,0.00,908
-9.22,9.99,15.01,807
9.90,0.01,5.00,1464
0.01,-9.96,-0.00,810
9.97,9.99,-0.00,800
9.93,0.04,0.00,902
-9.96,-0.05,9.98,911
-0.31,10.03,15.01,807
-9.94,-5.00,0.01,906
9.98,0.01,0.00,903
-9.91,4.98,0.01,906
-4.98,0.05,0.00,905
-19.89,-0.01,0.01,1005
-9.95,0.02,-0.00,800
-0.02,4.96,0.00,902
-9.98,-9.97,0.00,908
0.21,-10.08,15.01,799
-9.99,-10.02,0.00,907
10.01,-14.98,-0.00,796
9.97,-10.01,-0.00,806
-9.96,-10.01,0.01,900
-9.99,-10.14,14.98,909
-9.98,-10.03,0.00,907
0.01,9.99,0.00,903
9.92,10.00,14.99,906
9.97,0.02,-0.00,804
0.10,-9.98,-0.00,798
-9.97,10.02,-0.00,803
0.01,-15.01,9.95,2121
-9.97,14.99,0.01,1003
-0.01,0.03,-0.01,802
-9.98,10.02,0.01,906
-10.01,-0.02,-0.01,809
-9.97,-10.02,0.00,907
10.30,-9.85,14.95,905
0.04,9.87,9.99,903
9.93,0.03,-0.00,805
-0.05,-10.05,5.00,1006
10.01,9.95,10.02,1466
-0.00,-0.03,5.01,910
0.00,9.99,0.00,896
-9.99,-10.02,0.00,906
0.00,0.02,-0.00,804
9.99,10.03,-0.01,803
-9.91,5.02,0.01,906
-0.00,14.98,5.00,1553
-0.04,10.01,4.98,996
-4.95,-15.05,0.01,1000
-9.98,10.05,5.03,1461
9.99,10.00,0.01,903
9.95,-0.01,-0.00,795
-10.00,9.95,10.02,1462
-9.97,0.01,0.00,909
9.97,9.99,-0.00,801
0.02,0.09,0.01,904
5.19,-0.08,-0.00,804
10.06,9.95,5.01,1459
9.90,0.01,5.00,1457
10.00,-9.98,-0.00,796
-9.92,-0.01,0.01,907
9.88,4.94,-0.00,799
9.88,4.94,-0.00,803
-9.99,-4.97,0.01,909
-0.02,10.00,-0.01,800
-0.02,-9.98,0.00,900
9.93,9.99,-0.02,802
14.88,-15.05,-0.01,800
-0.00,-0.03,5.01,908
0.11,-4.93,14.98,916
4.92,-5.04,-0.01,804
-0.05,-9.98,-0.00,805
0.00,-15.07,9.99,2120
9.97,9.99,-0.00,794
0.08,-9.90,15.04,808
0.28,-10.00,-0.00,805
-0.00,-0.03,5.01,906
-4.90,0.17,15.00,902
-19.92,0.01,0.01,1004
-10.01,10.03,0.01,905
-0.06,9.82,10.09,906
14.79,-15.06,-0.01,799
10.00,-10.02,-0.00,804
-19.92,0.01,0.01,1005
0.02,-4.94,-0.00,806
0.01,15.01,-0.01,802
4.77,0.05,5.00,1453
-9.95,-0.00,0.02,907
0.04,0.02,-0.00,801
7.22,-0.02,0.00,903
10.01,0.03,0.00,1000
9.98,-10.04,-0.00,798
-0.04,-9.98,0.00,908
9.98,10.01,4.99,1461
-0.00,-0.07,14.99,901
9.98,-10.04,5.02,1460
-9.97,0.03,0.01,907
-0.02,0.02,0.01,907
-9.91,9.97,0.00,904
-14.89,0.09,9.98,2114
10.04,-10.06,10.02,1460
9.90,9.94,10.02,1468
9.99,-10.00,-0.00,807
9.97,-9.99,-0.00,809
9.99,0.02,0.01,902
-0.04,10.01,0.00,999
-0.05,-9.99,-0.00,805
0.01,10.01,0.00,1000
14.93,4.87,-0.01,793
-0.09,-0.07,15.02,802
0.02,0.02,-0.00,802
-9.98,10.03,0.00,907
-0.03,20.00,-0.01,802
-10.06,-10.05,5.05,1464
-0.02,0.01,-0.00,806
9.92,-0.00,-0.00,801
-10.00,-10.02,5.01,1471
-4.97,5.07,0.00,904
-9.77,-9.99,10.03,1471
-9.98,-0.01,-0.00,809
-9.89,15.02,0.01,2117
-0.06,0.03,5.01,907
9.90,0.03,0.00,902
10.00,-10.02,-0.00,796
0.01,0.02,-0.00,804
0.04,-9.98,9.95,908
9.94,-9.99,0.01,900
-0.04,10.01,0.00,999
-9.99,-0.01,5.02,1471
-9.86,10.01,14.96,908
14.79,-15.06,-0.01,807
4.91,-5.06,-0.01,795
9.94,9.96,14.98,907
9.97,10.02,4.99,1467
0.04,-10.00,0.01,1003
0.00,0.02,-0.00,802
-5.03,-5.06,4.98,1468
9.97,10.02,-0.01,802
-9.98,9.94,0.01,897
9.97,10.03,0.01,905
-0.02,9.99,5.00,1456
9.99,-9.98,-0.00,806
-9.93,-9.81,0.01,908
-9.98,9.94,0.01,905
-10.02,-10.03,-0.00,806
-9.96,10.03,0.01,903
5.00,10.00,0.00,900
0.19,-10.00,-0.00,805
10.02,9.84,5.03,1457
-0.06,15.01,-0.01,804
9.96,10.02,-0.00,794
10.01,0.03,0.00,999
9.98,9.99,4.95,1468
-9.90,-0.04,10.00,908
4.97,5.04,14.99,906
0.03,4.99,4.97,1466
9.97,9.99,-0.00,800
0.02,4.99,0.00,900
-0.06,-10.02,4.98,1006
-0.03,20.02,-0.02,800
0.11,0.02,10.03,909
-9.98,10.13,-0.00,805
-0.04,9.93,5.00,1465
9.97,14.99,0.02,998
9.99,9.95,5.02,1467
-0.00,10.00,0.00,1554
0.01,-4.95,0.00,906
-0.06,-9.99,-0.00,806
-0.03,0.01,0.00,905
10.01,-10.00,-0.01,801
-9.94,-14.97,0.00,1566
0.00,10.00,0.01,904
10.00,-9.98,-0.01,800
-5.00,15.03,0.00,996
7.17,-0.01,0.00,902
0.02,0.01,-0.01,800
0.00,0.02,-0.00,795
-9.98,-10.02,0.00,908
-14.89,4.99,0.01,1003
9.98,0.01,0.00,907
-9.98,9.93,0.01,908
-9.97,0.02,0.00,905
7.34,0.00,0.00,902
-4.89,4.76,9.99,1468
-9.95,-0.00,0.02,911
0.03,-4.94,-0.00,802
-9.98,10.02,-0.00,803
-9.97,10.11,-0.00,802
-4.91,15.00,-0.00,799
-0.01,14.76,15.00,805
-0.03,0.01,0.00,904
0.03,-9.99,-0.00,806
5.11,-5.04,5.01,1466
-5.08,-15.06,0.01,1002
-9.98,10.03,0.01,904
-14.91,15.01,0.02,803
-4.93,0.01,0.00,904
-10.04,10.06,10.02,1471
10.04,9.99,5.00,1459
-9.98,10.02,0.01,906
9.95,-10.00,-0.00,809
-10.02,9.99,10.04,1468
-9.98,-10.00,0.00,908
-9.96,-0.03,4.99,1465
0.00,-9.97,4.96,1461
9.99,-10.00,-0.00,800
9.98,9.99,0.00,893
0.03,4.98,4.98,1465
0.01,9.97,9.99,898
-9.97,-10.02,0.00,897
-0.07,9.98,4.99,1468
-9.95,9.95,10.01,1459
0.05,4.92,9.98,1460
-9.95,-0.03,4.99,1471
-9.95,0.02,-0.00,804
9.95,-10.04,10.03,1470
10.00,9.95,5.02,1467
7.17,-0.01,0.00,895
-9.98,9.82,0.01,905
-14.95,-10.00,-0.00,807
0.02,-9.96,4.97,1470
0.00,0.02,-0.00,803
-0.06,-9.97,9.99,908
9.97,10.04,0.00,903
0.02,4.98,-0.00,800
9.89,0.03,0.00,902
0.02,0.03,-0.01,793
-14.94,15.03,0.02,805
9.99,-9.99,4.97,1459
-9.97,9.90,0.01,905
-9.96,-10.01,0.01,907
-0.03,-9.97,-0.00,808
-10.00,10.03,10.02,1462
-0.03,10.03,0.01,999
-0.03,-9.99,-0.00,798
-9.98,0.00,-0.00,807
-9.94,-10.01,4.99,1462
-9.99,-0.02,0.01,909
14.90,-0.02,-0.00,799
0.01,-0.05,10.02,910
-10.02,-10.06,5.00,1469
0.09,4.96,9.99,1460
0.02,0.02,-0.00,800
-9.97,14.99,0.01,1002
9.88,0.03,0.00,903
0.02,4.99,0.00,900
-10.00,-5.00,0.00,908
4.68,-0.17,14.97,898
0.03,0.02,-0.01,792
9.99,10.00,0.00,900
5.06,0.01,0.01,901
4.89,-0.03,0.01,902
-0.02,-9.97,0.00,901
-9.91,0.01,4.99,1464
-4.95,-9.99,0.01,908
0.00,15.04,5.01,1552
4.96,-0.10,15.01,790
-0.04,-0.02,5.01,910
-14.94,-0.00,0.00,1003
-9.99,-10.00,0.00,906
9.98,0.00,0.00,904
9.97,-9.99,-0.00,806
0.02,-0.04,10.02,907
9.97,10.00,-0.00,801
-0.04,10.01,4.98,1002
9.97,10.01,-0.00,804
4.79,-5.29,15.05,809
-4.84,-4.94,14.95,909
-10.01,-4.98,0.01,905
9.98,-10.03,5.00,1471
9.90,0.06,-0.00,803
10.03,0.02,0.01,1001
-4.97,0.02,0.00,906
-0.01,10.01,0.00,1001
9.96,-10.00,-0.00,806
-0.02,0.02,0.00,906
-0.02,15.03,-0.01,800
9.98,0.01,-0.00,793
9.99,-10.01,0.00,908
-10.01,9.97,5.00,1467
-0.02,0.02,0.00,905
10.00,-10.00,-0.01,809
-10.00,-10.03,0.01,911
-0.00,-0.03,5.01,907
-14.94,0.00,0.00,1003
-0.04,4.99,0.00,903
