x,y,z,runtime
-9.99,10.03,5.00,1530
-9.99,-9.99,10.03,1520
10.00,10.00,0.00,970
10.00,0.02,4.99,1064
-0.01,-0.01,-0.01,870
0.01,-0.02,-0.02,867
10.01,10.00,-0.00,870
-10.03,-15.01,-0.01,870
9.99,10.04,10.00,1529
-4.99,0.07,-0.02,871
10.19,10.06,14.99,966
-10.00,-9.98,-0.00,871
-10.01,-9.99,-0.00,873
-5.15,5.18,15.01,863
0.02,10.05,5.00,1060
-0.03,5.12,9.99,1525
5.04,-0.07,-0.03,862
-10.02,0.01,-0.00,871
10.05,10.02,0.00,970
-0.04,-9.98,10.00,969
-10.00,0.04,4.99,1068
10.00,-0.00,-0.00,868
-9.98,0.02,-0.01,871
-0.00,10.13,4.99,1067
10.00,0.02,4.99,1063
-5.06,-4.97,-0.03,871
0.03,9.98,14.96,965
0.00,10.05,5.00,1065
9.98,-9.99,5.03,1518
10.08,-9.92,14.97,975
10.00,-10.00,5.00,1529
10.03,10.02,5.00,1521
10.02,10.03,4.99,1520
-0.00,10.05,5.00,1069
10.02,10.01,-0.00,871
10.11,-9.98,15.02,868
-10.03,-15.05,0.00,1075
9.93,0.06,15.01,856
-10.01,0.01,-0.01,872
-14.97,15.00,-0.00,864
10.01,-9.98,0.01,970
10.00,-0.00,-0.00,868
-10.02,10.03,5.00,1535
10.01,-0.00,-0.00,858
-10.00,0.04,4.99,1071
-10.00,-9.99,5.00,1529
-9.98,10.08,10.01,1532
-15.01,-0.01,9.98,2167
-10.00,-9.99,5.01,1531
5.01,-4.96,15.01,866
10.00,0.02,4.99,1518
10.03,10.02,5.00,1527
-5.00,15.00,-0.00,871
10.01,10.00,0.00,967
-5.18,5.11,10.04,1528
4.98,0.04,5.01,1525
-0.01,10.02,-0.01,869
-0.04,-9.92,-0.02,871
-0.01,-0.00,-0.01,869
14.97,-0.02,14.98,1063
-0.04,-9.93,-0.01,869
9.96,0.09,15.00,967
-0.04,-9.93,-0.01,857
-0.01,-0.01,-0.01,871
-10.00,10.03,5.00,1530
-5.02,5.08,4.98,1519
-0.04,15.01,-0.02,866
-0.02,0.11,10.00,967
-10.00,0.01,-0.01,872
-9.98,-9.97,15.02,871
14.97,10.05,-0.00,872
10.00,10.07,10.00,1527
9.98,-9.97,5.02,1518
10.01,-14.97,-0.01,870
-9.99,10.10,-0.01,868
-0.00,10.05,5.00,1065
0.82,-9.90,0.08,969
-0.01,-4.96,0.01,971
9.99,0.01,10.00,966
-10.01,-10.00,-0.00,874
10.00,-10.00,5.00,1520
-0.02,10.15,5.00,1066
9.99,0.01,0.00,968
-10.04,0.02,-0.00,871
0.05,-9.99,15.01,867
-0.05,19.96,-0.00,871
4.90,5.11,9.97,1525
4.98,-4.94,15.01,858
-0.02,-9.90,14.98,967
-10.00,-9.99,5.00,1522
-10.01,-9.98,-0.00,873
-10.02,10.07,4.97,1521
-10.00,0.04,5.00,1067
10.00,-5.05,0.02,970
-9.99,10.03,5.00,1523
0.06,10.02,15.04,866
10.00,10.00,-0.00,869
-0.04,-9.90,-0.02,869
-0.01,-4.97,-0.04,870
10.01,10.00,-0.00,871
0.00,-14.93,-0.00,864
9.99,0.01,0.00,968
0.03,10.07,5.00,1063
-4.98,0.02,-0.01,873
-0.01,10.05,10.01,1064
-10.02,0.06,0.02,1630
-10.02,-9.98,4.99,1535
-10.08,9.99,14.96,970
-0.04,-9.93,-0.01,869
-10.04,0.01,0.03,1063
-0.02,0.00,-0.01,870
-10.07,-10.05,5.00,1524
10.00,0.00,-0.00,870
-0.01,-0.00,-0.02,863
-0.37,6.37,10.02,1528
15.03,10.02,-0.01,871
5.03,5.05,5.00,1519
-10.17,9.91,15.02,867
9.98,0.03,5.01,1524
10.00,-10.00,5.00,1519
10.00,-0.01,4.99,1064
0.05,10.09,0.00,1069
-10.01,0.05,4.99,1071
-0.06,-9.94,-0.02,871
-20.04,0.02,0.01,973
10.01,10.00,-0.01,871
-10.00,-9.99,5.00,1530
9.99,0.03,4.99,1516
10.03,9.93,14.99,965
-10.00,10.04,5.00,1532
-4.99,15.00,0.01,1073
10.02,-9.89,15.00,867
0.01,10.05,-0.01,867
-9.99,10.14,10.00,1529
-0.01,10.01,-0.00,860
-0.04,-9.93,-0.01,868
0.00,-14.98,15.00,1065
-0.04,0.06,5.01,970
-10.00,0.03,10.03,1064
-0.00,10.13,4.99,1065
-0.04,-9.93,-0.01,868
-10.00,10.03,5.00,1522
-10.01,10.03,5.00,1523
-10.00,10.04,5.00,1534
9.98,-9.99,-0.01,869
-9.99,10.10,-0.01,871
9.99,-10.00,-0.01,870
-0.01,10.01,-0.01,857
-10.02,-10.01,0.00,974
-0.01,-14.93,15.01,860
9.98,9.99,0.01,973
-10.02,10.03,5.00,1523
-0.04,0.06,5.01,970
10.00,0.01,10.00,1063
10.01,0.00,-0.00,867
-10.00,10.09,-0.01,870
0.04,10.12,5.00,1063
10.02,10.01,0.00,972
9.98,-10.00,-0.00,870
10.00,0.00,-0.00,869
0.05,9.97,14.95,968
-9.99,10.03,5.00,1522
10.03,10.02,5.00,1522
-10.01,0.05,10.01,1065
-10.01,9.91,15.05,868
-20.04,0.02,0.01,973
-9.99,10.09,-0.01,870
-0.02,5.12,9.99,1517
10.01,10.00,-0.00,867
9.99,-9.99,9.99,1519
10.02,10.00,-0.00,869
-0.01,10.05,10.01,1062
-0.04,19.96,-0.00,871
-0.00,10.05,5.00,1069
-0.01,-9.95,10.01,968
-10.00,-9.99,5.00,1530
-5.03,0.06,9.97,1520
-9.99,10.03,5.00,1522
4.95,-4.94,-0.01,868
-9.97,-9.99,15.01,861
-9.96,0.06,10.00,970
0.00,0.01,14.98,958
-14.98,10.06,-0.01,864
10.01,0.00,-0.00,868
-14.99,-0.02,9.98,2165
9.99,-9.99,9.99,1519
10.02,-9.95,15.00,867
-0.02,-0.00,-0.02,870
-4.97,0.10,4.98,1528
-0.04,-9.92,-0.02,870
-0.04,15.01,-0.02,870
-10.00,0.04,5.00,1522
10.02,-9.89,15.00,867
9.98,-9.96,15.02,867
10.00,10.05,9.99,1526
-5.03,-4.90,15.04,869
15.02,0.03,9.99,2165
-10.02,-5.02,-0.00,872
0.04,10.07,0.01,1067
0.01,10.03,0.00,1063
10.02,10.02,5.00,1520
-5.16,5.14,15.00,868
10.01,10.00,-0.00,863
-5.00,-4.97,4.99,1532
-5.05,10.00,-0.02,870
0.48,8.72,9.99,1526
-10.02,9.44,-0.01,871
-0.02,5.11,9.99,1526
4.99,-4.93,15.01,866
-10.01,0.01,0.01,1070
0.00,10.05,5.00,1060
0.00,-4.85,10.01,1530
4.92,0.06,14.98,953
-0.30,-10.05,15.04,869
10.00,-0.01,-0.00,869
10.02,10.02,5.00,1523
10.02,10.02,5.00,1520
-0.04,-9.91,-0.02,869
-5.17,5.10,10.01,1520
4.97,-4.95,5.00,1527
-0.02,-9.98,5.01,1521
-0.04,-9.90,-0.02,869
10.01,-10.05,-0.01,870
-10.01,0.04,4.99,1070
0.05,-9.98,15.01,866
-0.00,10.04,5.00,1060
-0.02,5.07,5.01,1531
-10.01,0.05,4.99,1071
-9.97,10.08,10.02,1530
4.98,0.09,14.97,957
0.01,-15.00,15.00,1067
10.01,15.03,-0.01,869
-0.01,-0.00,-0.01,871
-10.02,0.04,10.02,1065
10.03,5.01,-0.00,871
-0.02,-0.01,-0.01,871
0.43,-9.92,0.02,970
9.98,-10.00,-0.00,870
-0.05,15.01,-0.02,869
9.99,-10.00,10.00,1520
-10.01,-9.99,10.02,1531
0.82,-9.90,0.08,967
-10.00,-9.98,10.03,1520
-0.01,0.04,5.01,971
-0.04,-9.94,-0.01,860
-10.02,-10.01,-0.00,873
-0.04,0.01,-0.01,870
-10.09,-5.01,0.02,971
10.00,0.01,10.00,966
4.94,-4.94,-0.01,871
-0.03,-9.97,10.02,968
-10.00,-9.98,5.00,1529
-9.96,0.06,14.98,967
10.01,-9.99,-0.00,870
-10.00,-9.98,5.00,1520
9.99,-9.99,5.02,1522
9.99,-10.00,-0.01,870
-0.06,-9.97,-0.01,861
-10.06,0.00,-0.02,871
-10.01,-9.99,-0.00,870
5.01,15.13,-0.07,870
-10.01,-9.98,-0.00,863
-10.02,0.03,0.00,1067
0.13,-9.93,-0.00,870
-5.02,5.08,4.99,1521
10.02,10.00,0.00,971
-10.02,10.03,5.00,1530
-9.99,0.05,4.99,1525
10.03,10.02,5.00,1520
-0.01,10.01,-0.00,869
-0.06,-9.97,-0.01,863
-15.01,10.06,-0.01,873
-4.99,0.07,-0.02,872
-9.97,15.07,0.00,1619
-9.98,0.06,9.98,969
10.00,0.03,4.99,1515
-0.04,-9.93,-0.01,863
10.00,-10.00,5.00,1520
10.00,-0.00,-0.00,869
-0.01,0.05,5.01,968
9.99,-10.00,-0.01,869
-10.00,0.01,0.02,1074
-0.00,10.03,-0.01,869
-10.00,-9.98,5.02,1522
-10.00,0.00,0.00,1628
-0.01,-0.01,-0.01,871
-9.98,10.13,-0.02,872
5.01,-4.97,15.02,867
14.98,-0.02,14.98,1063
-10.01,0.05,4.98,1070
10.06,9.92,15.00,967
10.00,10.00,0.00,971
-0.06,-5.08,5.02,1522
-9.99,10.13,10.01,1519
-0.01,-0.00,-0.02,873
-0.04,-9.94,-0.01,868
-0.04,-9.92,-0.02,867
-10.10,9.87,15.05,866
-10.00,0.04,5.00,1069
-10.01,10.08,-0.03,870
-9.99,15.07,0.00,1628
20.04,-0.01,0.00,970
-10.03,-15.05,0.00,1070
-0.01,10.06,10.02,1061
0.01,10.05,-0.01,868
10.02,0.04,4.98,1064
9.98,-9.99,5.02,1518
-0.07,-9.96,-0.01,864
4.95,0.13,-0.05,866
-10.05,0.00,-0.02,872
-10.00,-9.98,10.02,1521
0.01,-9.95,5.00,1519
-14.91,0.03,5.06,1061
10.00,0.01,4.99,1066
-10.02,0.03,0.00,1070
9.99,0.01,0.00,970
-10.05,0.00,-0.02,864
-10.00,0.04,5.00,1069
10.01,15.03,-0.00,870
0.05,10.09,0.00,1065
9.97,-10.01,-0.00,869
9.95,-9.91,5.05,1518
10.00,0.01,10.00,966
9.98,0.03,5.01,1525
-10.02,0.02,-0.00,871
10.00,-10.00,5.00,1523
10.07,-9.92,14.98,970
-9.99,10.09,-0.01,869
-10.02,0.02,0.00,1070
-10.07,0.08,10.01,1069
-10.01,10.03,5.00,1523
-0.01,-9.97,5.01,1525
10.02,10.02,4.99,1522
-4.98,0.09,-0.03,872
10.02,10.02,5.00,1520
-10.01,10.03,5.00,1523
15.03,-14.95,0.02,870
-9.99,10.12,10.01,1524
-0.04,-4.92,-0.00,869
10.00,0.03,4.99,1530
-0.04,-9.92,-0.02,864
15.05,0.02,10.01,2164
-10.02,10.03,5.00,1531
9.98,-10.00,-0.00,869
10.07,0.05,10.00,1065
9.99,-9.99,-0.01,869
-10.02,-10.01,-0.00,864
-0.02,-0.01,-0.02,871
-4.99,0.10,14.98,958
-0.03,0.06,5.01,969
-0.01,-9.97,5.02,1525
-10.00,10.03,5.00,1530
10.00,0.01,10.00,1060
-5.00,-4.96,5.00,1530
-10.00,10.09,-0.01,871
4.95,0.13,-0.06,868
0.02,10.06,-0.01,865
10.00,-10.01,-0.01,870
-10.00,10.03,5.00,1525
0.00,10.04,-0.01,866
-0.01,10.05,5.00,1072
-0.04,0.06,5.01,969
-5.34,5.17,14.97,968
9.99,0.04,4.99,1526
-10.01,-9.99,5.01,1532
10.03,10.02,5.00,1518
10.01,0.00,-0.00,869
-5.10,-4.75,15.12,860
-15.01,-0.01,9.98,2169
0.00,10.05,5.00,1057
-10.00,10.04,5.00,1532
-10.02,0.02,-0.01,863
9.98,10.00,0.01,974
-5.00,-4.95,5.01,1525
15.03,0.05,0.01,1060
9.99,0.01,10.00,965
20.02,-0.00,0.01,964
9.90,-0.16,5.00,1526
10.05,0.04,10.00,1070
-10.02,-5.01,0.03,974
0.18,10.00,15.02,867
10.01,-10.01,10.00,1528
0.08,14.99,10.00,2174
-0.02,-10.00,5.02,1065
-5.07,0.12,9.95,1522
-0.01,-0.00,-0.02,872
-10.00,10.03,5.00,1531
0.00,10.05,5.00,1061
10.01,10.00,0.00,972
10.04,9.92,15.00,964
4.91,0.07,14.97,955
15.02,0.05,0.01,1068
-0.07,-5.07,5.02,1530
-10.00,-9.98,5.00,1532
0.00,10.03,0.00,1063
-10.00,-9.98,-0.00,871
10.00,-0.01,-0.00,869
9.35,-10.67,-0.02,869
9.98,0.03,5.01,1526
10.03,10.02,5.00,1526
-10.01,10.10,-0.03,872
-15.00,15.01,0.02,872
-0.02,-9.98,5.01,1526
-0.03,-9.98,5.02,1519
-10.03,-15.01,-0.01,862
-9.99,0.03,-0.01,872
-10.01,-9.99,-0.00,872
-10.01,-9.99,-0.00,871
5.02,-4.95,15.01,863
-0.02,-0.00,-0.02,873
-0.09,-4.71,15.17,874
10.02,10.02,5.00,1527
10.01,0.00,-0.00,860
-10.08,9.77,-0.02,869
-0.01,10.01,-0.00,870
-10.05,9.62,-0.02,871
-14.93,0.03,5.05,1066
10.00,-0.01,-0.00,869
-10.04,0.07,10.00,1066
-10.13,10.01,14.94,968
10.05,0.15,14.99,1063
-0.04,-9.94,-0.01,869
10.01,10.00,-0.00,868
-0.03,-9.92,9.98,962
-5.05,5.03,0.00,972
-5.02,0.04,9.99,1523
-0.01,-0.01,-0.01,872
-10.01,-10.00,-0.01,872
10.01,0.01,10.00,1060
-5.01,0.05,9.98,1524
-0.00,5.04,-0.02,873
-10.03,0.05,4.98,1074
10.03,5.01,-0.00,871
9.98,0.05,5.00,1517
10.02,0.03,4.98,1066
-9.99,-4.99,0.03,972
10.00,0.01,10.00,966
-4.98,0.09,-0.03,873
-10.00,-9.98,5.00,1532
10.00,0.00,-0.00,861
10.06,10.05,15.01,868
10.01,10.00,-0.01,863
-9.98,10.15,10.00,1528
-10.01,0.05,4.99,1069
-9.97,0.02,-0.01,870
-15.00,0.02,-0.01,873
4.95,0.13,-0.05,861
-10.05,10.05,15.02,869
-10.00,-9.98,5.00,1522
-10.01,-9.99,-0.00,872
10.00,-0.01,0.00,963
10.00,0.02,4.99,1524
-10.01,-9.98,10.02,1532
9.96,-10.01,0.00,968
-4.98,0.09,-0.03,871
0.01,15.04,4.93,2177
-10.01,10.10,-0.03,871
10.01,0.00,4.99,1063
-10.03,9.55,-0.01,862
0.05,9.86,10.01,968
-0.04,-9.96,10.02,967
0.03,15.05,5.00,1629
-0.02,-9.98,5.01,1519
0.00,10.05,5.00,1066
-0.04,-14.96,10.00,2176
14.99,-0.04,14.99,1069
10.06,-9.93,14.98,970
-0.04,-9.93,-0.01,870
-10.00,10.16,10.00,1521
-0.06,-9.94,-0.02,869
10.00,-0.00,-0.00,868
-0.10,0.07,10.01,965
-0.02,-0.00,-0.00,871
10.02,10.02,5.00,1523
20.01,0.00,0.02,970
-10.00,-9.99,5.00,1529
-10.00,-9.93,4.97,1520
9.99,0.02,10.00,964
-0.04,-9.93,-0.01,868
10.02,10.02,4.99,1524
-0.03,-9.99,5.02,1528
10.00,-0.00,-0.00,869
0.02,-4.80,10.01,1519
10.06,10.02,0.00,971
-5.00,-4.95,5.01,1525
-0.01,5.02,-0.03,869
-15.00,-10.00,-0.01,865
9.99,0.03,5.00,1525
9.98,-9.99,5.03,1527
-10.00,-9.99,5.00,1530
20.01,0.01,0.03,971
9.98,-9.99,9.99,1525
-10.01,-9.99,-0.00,873
10.01,0.00,-0.00,868
-0.01,-9.95,10.01,965
9.87,0.10,15.02,866
0.07,15.00,10.00,2173
9.98,9.98,4.98,1526
-10.03,-9.93,14.96,969
0.03,10.06,0.01,1072
-15.04,-0.03,4.94,2186
-10.02,0.06,0.02,1071
0.07,10.03,15.05,867
-10.00,10.03,5.00,1531
-0.04,-9.93,-0.01,869
-0.02,-9.98,5.01,1520
10.00,10.00,0.00,969
-0.06,-9.98,-0.00,857
-10.00,-9.99,5.00,1530
9.96,9.99,0.00,969
-0.01,10.01,-0.00,867
10.02,10.02,5.00,1516
9.98,-5.03,0.04,966
15.04,0.01,10.00,2162
-0.05,15.01,-0.02,870
-10.04,10.07,15.03,858
10.03,-14.96,-0.02,870
9.99,-10.00,10.00,1520
0.07,15.00,10.00,2174
-14.97,15.00,-0.00,872
-10.00,10.16,10.00,1520
-10.01,10.08,-0.01,867
-0.01,-9.97,5.01,1527
-0.01,0.04,5.01,971
-10.02,0.03,0.00,1067
9.99,0.01,10.00,966
-9.99,10.03,5.00,1521
-0.07,-9.94,-0.02,870
-0.01,-4.96,0.01,972
-14.98,0.04,14.99,1069
10.03,10.00,-0.00,871
-0.01,10.05,9.97,1063
10.00,0.03,4.99,1521
-10.01,0.05,0.01,1068
10.01,0.03,10.00,1061
-0.01,5.08,10.00,1517
-10.03,0.08,10.00,1065
10.00,10.00,0.00,971
10.01,10.00,-0.00,868
-10.01,-9.97,10.03,1528
-14.96,0.01,5.01,1627
9.99,-9.99,5.01,1526
-9.96,0.00,-0.01,872
9.99,-10.00,-0.01,868
-5.06,10.03,-0.02,872
10.01,0.00,-0.00,860
15.00,10.04,-0.00,871
-0.01,-0.00,-0.02,872
-0.01,-9.91,10.00,962
-0.04,-14.96,10.00,2174
-10.01,-9.99,-0.00,865
-0.01,10.05,9.98,1067
10.00,-0.01,-0.00,869
-10.01,10.08,-0.01,871
10.01,0.00,4.99,1067
4.95,0.13,-0.05,869
-0.03,0.00,-0.01,870
-10.01,0.05,4.99,1067
10.01,-10.02,10.00,1526
-10.02,0.03,0.00,1078
-0.03,0.06,5.01,967
-0.04,-9.93,-0.01,870
-0.01,-0.01,-0.01,869
-10.01,-9.98,-0.00,871
-10.00,0.01,0.02,971
0.01,10.06,5.00,1067
-10.21,9.92,15.02,860
9.98,9.99,0.01,973
-10.03,-9.95,10.03,1528
10.00,10.00,-0.00,871
-9.99,15.07,0.00,1631
-0.04,-9.96,10.02,967
10.00,10.05,9.99,1521
4.93,0.01,14.99,954
10.03,-14.97,-0.01,871
9.99,-10.00,-0.01,863
0.01,10.08,9.99,1067
-0.01,10.04,5.00,1066
-0.05,-9.98,10.00,967
10.00,0.01,10.00,966
20.00,0.01,0.03,971
9.98,-10.00,-0.00,871
-0.01,-9.97,5.01,1528
-10.01,-5.00,0.03,974
15.01,0.03,9.98,2168
0.00,10.05,5.00,1060
9.99,-10.00,-0.01,863
10.00,-0.01,-0.00,869
-5.09,5.15,15.03,865
9.99,-10.00,-0.01,870
9.98,-10.00,-0.01,868
-0.04,-9.93,-0.01,869
10.01,0.01,4.99,1067
-0.13,0.08,10.01,968
-0.01,-9.97,5.01,1519
10.01,10.00,-0.01,870
-10.01,10.08,-0.01,872
0.01,10.05,5.00,1066
-0.00,10.02,-0.00,860
-0.01,10.01,-0.00,864
15.02,0.05,0.01,1066
9.96,9.99,0.00,972
-5.01,-4.90,9.98,1530
10.02,10.02,5.00,1528
9.99,-9.99,5.01,1526
9.99,-9.99,9.99,1519
9.98,-9.99,5.02,1522
-9.99,10.14,-0.03,871
-0.02,-19.97,0.01,1070
-0.00,-14.93,-0.00,869
0.00,10.03,-0.01,869
-0.00,0.04,5.01,969
-0.01,-9.97,5.01,1526
4.78,5.20,14.90,970
-10.01,-9.93,14.96,969
-14.97,15.00,-0.00,864
-10.02,-10.01,-0.00,872
9.99,0.01,10.00,964
-0.01,5.02,-0.03,873
-0.02,-9.97,5.01,1519
-10.02,0.02,-0.00,872
-0.04,0.01,-0.00,861
-9.98,-9.95,14.98,972
-9.99,10.09,-0.01,871
-0.04,-9.94,-0.01,868
9.98,10.00,0.01,965
0.01,10.05,5.00,1066
-10.00,10.09,-0.01,872
-9.99,10.13,10.01,1520
4.93,5.10,14.96,969
9.99,0.01,10.00,965
-0.05,0.09,10.00,967
-10.01,-9.99,-0.00,867
-5.05,10.00,-0.02,870
-14.99,10.06,-0.01,872
-9.97,-9.95,15.00,871
-10.07,-10.05,5.00,1521
9.99,0.01,0.00,971
10.01,0.02,10.00,1062
7.74,0.09,0.02,968
-10.00,10.03,5.00,1526
-0.04,-9.94,-0.01,870
-10.07,-5.00,0.02,967
9.99,-10.00,-0.01,871
0.02,10.06,-0.00,870
-0.06,-9.97,-0.00,871
-10.02,-9.96,4.98,1519
-14.98,0.02,14.99,1066
10.02,10.02,4.99,1521
10.02,0.03,10.01,1062
0.08,-4.86,15.01,859
-10.00,10.06,9.98,1523
9.96,-9.95,14.99,970
-0.03,-0.00,-0.01,868
-0.04,-9.90,-0.02,868
10.00,10.00,0.00,967
9.93,-9.96,15.00,969
-0.01,10.05,10.01,1063
-10.00,0.02,-0.00,870
-0.01,10.05,10.01,1064
-10.04,-10.02,5.00,1522
9.99,-10.00,5.00,1529
-14.98,10.05,-0.01,871
-9.95,0.06,14.98,970
-0.00,-19.96,0.02,1060
-10.01,-9.99,-0.01,874
-10.01,0.05,4.99,1071
-0.01,10.06,10.02,1063
-0.03,-9.96,10.02,966
-10.01,0.01,0.01,1628
-0.03,5.00,0.00,971
9.99,-9.99,-0.01,867
9.99,10.00,0.00,971
-10.02,-10.01,0.00,974
-14.99,-0.03,9.98,2166
-0.01,5.06,5.02,1527
10.01,0.01,4.99,1066
9.99,-9.99,5.01,1532
-10.02,10.16,10.00,1530
10.00,10.00,0.00,969
10.00,10.05,9.99,1518
15.01,10.03,-0.00,870
-0.01,-14.96,5.02,1068
-9.99,10.13,10.01,1526
-0.00,10.05,5.00,1062
4.92,0.09,14.96,956
10.02,10.02,5.00,1518
9.98,-10.00,-0.00,870
10.00,0.03,4.99,1522
4.95,0.13,-0.05,868
9.99,10.05,10.00,1527
10.02,-10.05,10.01,1525
10.00,10.00,-0.01,871
10.01,-9.99,0.00,969
-10.01,-10.00,5.00,1525
-9.98,-9.99,10.02,1519
10.00,-0.01,-0.00,868
9.98,-9.98,5.02,1518
-10.02,-10.00,9.99,1521
-10.17,9.91,15.03,864
-10.01,-10.00,-0.00,874
9.99,-10.00,-0.01,871
-10.00,-9.98,5.00,1531
10.03,-14.96,-0.02,869
0.09,-4.86,15.01,874
-0.00,5.04,-0.02,871
4.96,0.08,9.99,1518
9.97,-10.01,-0.00,870
9.98,-9.99,9.99,1520
4.94,5.16,9.98,1527
9.98,10.00,10.01,1520
-10.01,0.05,10.01,1066
9.98,9.99,0.01,972
-10.00,0.01,-0.01,872
-0.02,-0.00,-0.01,871
5.02,0.05,5.02,1517
-10.01,-9.98,10.02,1528
0.00,-0.01,-0.02,871
9.98,-9.99,9.99,1526
9.99,-10.00,-0.01,870
5.01,15.13,-0.07,869
10.00,-0.02,0.00,968
-10.01,-9.98,-0.00,873
-10.00,-9.97,10.02,1520
10.02,10.02,5.00,1531
-10.03,0.01,-0.01,872
-0.01,10.06,10.02,1064
-10.00,-9.98,5.00,1524
9.99,0.01,10.00,963
15.02,0.07,0.01,1068
10.01,10.00,0.00,971
-10.02,-10.00,5.00,1522
9.99,-10.00,-0.01,871
10.02,-10.04,10.01,1516
-5.03,-9.96,-0.03,870
-0.04,-9.92,-0.02,870
0.08,15.00,10.01,2175
9.97,-9.99,5.05,1527
9.99,-10.00,10.00,1518
-10.00,0.04,5.00,1071
-0.01,10.01,-0.00,860
9.97,9.98,4.98,1528
-10.03,0.05,4.98,1069
-10.02,0.05,4.98,1076
0.05,-9.98,15.01,868
-10.01,0.04,5.00,1070
-4.95,-15.00,0.01,1066
-10.01,10.08,-0.03,868
-0.04,-9.94,-0.01,869
9.98,0.03,5.01,1528
-5.05,-4.99,-0.03,872
-5.04,5.01,0.01,972
-5.20,5.12,10.05,1521
9.99,0.01,10.00,966
-9.98,-9.96,14.99,968
14.98,14.97,0.02,871
-10.00,0.04,4.99,1068
-9.99,10.13,10.01,1523
-0.01,10.03,-0.01,864
-10.01,-10.00,-0.00,871
7.74,0.09,0.02,970
15.03,0.05,0.01,1067
10.01,-0.00,-0.00,868
-0.01,10.04,5.00,1064
-10.02,-5.03,-0.00,866
-4.98,0.09,-0.03,873
10.00,-10.00,5.00,1521
-0.01,-9.97,5.01,1520
-14.95,0.02,5.03,1066
9.98,9.99,0.01,972
9.99,-9.99,9.99,1526
10.01,10.00,-0.00,870
-0.00,10.04,-0.01,862
9.99,-9.99,5.01,1529
-14.93,0.03,5.04,1067
-5.30,5.28,14.98,967
-10.00,10.03,5.00,1529
-0.04,0.06,5.01,969
0.00,10.08,9.99,1064
-9.98,10.12,-0.01,871
5.05,5.15,4.97,1519
-10.04,-9.92,14.97,970
-0.01,10.05,5.00,1066
4.96,-4.95,5.00,1518
5.04,5.05,5.01,1521
-10.00,0.04,5.00,1067
0.02,-4.79,10.01,1519
9.98,9.99,0.01,973
-0.03,-9.98,5.03,1527
15.05,10.02,-0.00,872
-0.04,-9.97,-0.02,869
9.99,-9.99,10.00,1519
9.99,-9.99,5.01,1522
-0.05,-14.95,10.00,2171
-0.23,10.19,15.03,867
9.99,0.01,0.00,970
10.03,10.01,-0.00,869
-14.99,0.01,14.99,1068
-9.97,-9.91,14.99,972
-10.06,9.66,-0.02,871
-10.05,-10.04,-0.01,872
-10.03,-15.04,0.00,1069
-10.01,-10.00,5.00,1520
9.99,9.99,0.00,973
-10.05,10.05,15.02,868
9.99,-9.99,9.97,1528
0.01,10.05,-0.01,870
20.00,0.01,0.03,1067
-0.04,-9.93,-0.01,868
-10.02,0.05,4.98,1069
-0.00,10.06,9.97,1067
-0.02,10.01,-0.01,864
-10.05,10.04,15.03,867
-14.98,-0.03,9.98,2164
-5.08,5.06,9.97,1528
9.99,-10.00,5.00,1519
-0.04,-9.90,-0.02,869
9.98,9.94,15.00,966
14.97,-0.03,14.98,1065
15.02,-14.97,0.02,862
-0.03,0.01,-0.01,869
-0.06,0.07,5.01,965
-0.01,10.01,-0.00,864
-0.01,10.04,5.00,1067
