x,y,z,runtime
-9.98,-0.08,15.04,866
-15.00,-0.06,5.00,1059
4.94,0.09,-0.05,865
-9.98,10.05,0.01,972
-9.89,-10.10,0.04,969
10.02,0.00,-0.01,866
9.99,9.93,0.05,970
0.06,0.02,5.00,965
8.00,-0.01,-0.04,857
10.05,-10.00,0.00,968
0.04,0.14,4.92,964
-9.98,-10.06,0.05,972
9.97,9.63,14.96,962
9.98,9.98,4.97,1525
9.96,10.01,-0.01,868
-0.01,10.00,5.03,1061
0.05,9.90,9.99,968
14.97,14.94,0.03,861
14.99,-15.00,0.00,868
10.02,-0.01,4.98,1065
9.99,10.00,4.99,1518
-15.08,-9.94,0.08,1072
9.96,10.08,4.99,1519
-0.03,-4.95,-0.04,870
9.96,-0.00,4.96,1523
-9.96,-10.07,10.04,1529
-10.02,0.02,5.04,1065
10.06,-9.99,-0.00,869
-0.04,9.99,4.95,1524
-0.03,10.00,4.96,1524
10.10,-5.06,0.10,962
0.10,-15.02,-0.09,871
0.01,-10.12,5.05,1069
10.03,-10.00,4.95,1526
4.94,5.00,4.99,1519
-10.00,5.07,-0.00,870
-9.97,10.10,15.02,867
-0.01,0.04,0.00,969
9.92,-0.07,15.12,861
-10.14,-10.08,15.02,867
-0.01,10.00,-0.02,869
10.14,9.78,15.04,856
-5.04,5.16,5.00,1520
9.97,0.02,-0.04,867
9.98,0.06,0.00,968
-9.99,-10.04,0.02,963
-4.92,0.14,0.04,970
10.02,-0.01,-0.02,869
9.95,-10.07,4.99,1519
15.09,-0.03,0.01,1060
-0.13,9.84,15.01,865
-5.09,5.04,10.06,1518
-10.02,0.04,5.01,1066
0.06,-10.01,-0.01,868
-0.02,10.03,-0.03,863
10.02,-0.05,9.98,1063
10.04,-9.97,-0.00,868
-9.99,9.99,0.01,971
-10.00,9.96,5.00,1522
-9.97,-0.04,15.07,867
-10.06,-10.10,15.02,860
10.07,-10.01,-0.01,869
0.06,-10.01,5.00,1062
0.05,-10.02,-0.01,865
10.06,9.95,14.95,962
-10.04,9.96,10.04,1528
-4.85,-0.04,-0.07,862
-0.10,15.13,4.94,1627
10.01,-0.04,9.97,1062
9.94,10.09,4.98,1526
-0.03,10.00,4.95,1062
10.06,-9.99,-0.00,868
5.00,4.99,0.07,967
15.22,-0.01,0.03,1064
0.05,-10.03,10.00,1066
5.15,0.05,15.09,854
9.80,-9.94,15.14,865
-9.93,-4.93,0.04,972
0.06,9.89,10.01,966
-5.04,5.17,5.03,1516
0.02,-10.06,9.98,1063
-9.99,9.96,5.00,1524
0.02,0.12,10.03,969
-9.99,-10.04,0.02,971
4.91,-0.00,14.99,957
10.07,4.95,-0.04,870
0.10,0.06,5.00,967
0.02,-10.03,-0.02,868
0.07,10.03,5.03,1063
-0.60,10.01,14.95,964
-9.91,-5.02,0.05,972
10.00,9.97,5.00,1517
10.07,-10.05,-0.03,866
-0.03,10.00,5.05,1064
-4.88,0.01,-0.04,870
5.07,-4.82,0.03,969
-5.01,15.13,0.00,1064
10.00,9.97,-0.00,867
-0.19,20.12,0.22,970
-10.05,9.97,10.01,1520
9.98,0.03,4.97,1517
0.01,0.02,-0.02,869
9.78,-10.00,15.04,866
9.94,9.97,0.01,964
-9.95,-9.97,-0.01,867
-10.00,-0.02,0.01,970
-9.94,-9.97,0.00,972
9.99,10.00,5.00,1517
-10.03,-0.04,15.00,1063
-0.03,-10.07,15.06,858
0.74,-9.99,-0.00,869
0.51,5.86,10.05,1516
10.01,-10.11,9.98,1520
10.11,14.79,-0.00,871
-9.98,-0.01,0.01,970
0.03,5.01,10.00,1525
-9.98,-10.01,5.04,1527
10.00,9.93,-0.01,868
9.98,10.00,4.98,1528
10.00,-0.00,-0.02,868
9.98,9.99,4.98,1518
-14.99,10.03,0.02,1069
0.06,-0.00,9.99,1523
-10.01,10.00,0.01,971
9.45,0.16,15.09,861
9.97,-9.99,5.01,1519
10.05,9.92,0.01,971
-0.01,10.04,-0.01,855
0.04,-10.00,0.04,1066
0.03,-10.01,4.99,1062
-15.03,-0.00,10.00,2171
-9.98,-0.07,15.04,868
0.02,-10.02,-0.02,864
0.06,-0.00,9.98,966
0.09,0.02,0.01,969
-5.08,5.06,10.04,1530
-9.97,9.72,-0.00,870
-9.99,0.02,5.05,1530
10.04,9.59,14.98,960
10.00,9.96,-0.01,868
10.01,-10.10,9.97,1525
-10.01,-10.03,9.98,1526
-9.96,10.00,0.03,969
10.01,-9.95,4.98,1518
0.20,0.00,15.04,851
10.06,-10.01,-0.00,868
-5.08,5.05,10.04,1517
-9.93,-4.95,0.04,972
-10.01,9.98,0.02,969
9.96,-10.01,10.02,1529
5.10,-4.81,-0.00,869
10.01,9.97,-0.02,866
0.07,-20.02,0.02,971
0.04,-10.00,5.02,1066
0.02,10.02,5.05,1072
-5.11,-4.92,-0.00,871
-9.98,-0.01,0.01,972
0.06,-14.99,-0.04,869
-9.98,-10.05,0.04,972
-9.98,-10.02,5.02,1530
-5.01,-5.05,9.98,1529
-10.03,0.01,0.00,1066
9.89,-10.01,-0.03,869
0.15,15.03,15.04,865
0.04,9.90,5.08,1525
9.98,9.99,4.99,1527
10.05,-10.02,-0.01,860
10.00,-9.99,-0.00,870
9.99,0.05,4.98,1525
10.00,9.96,-0.01,868
9.94,9.95,14.95,966
-0.04,20.06,0.02,971
-9.97,-0.01,5.03,1520
-9.93,-0.01,9.98,971
10.03,-0.04,4.98,1063
0.04,-10.02,4.99,1066
0.04,-10.00,0.03,967
10.07,-9.96,0.02,965
-0.02,10.04,-0.03,868
-0.06,5.02,0.03,969
4.96,0.01,4.98,969
-10.01,10.00,0.02,974
0.09,10.03,5.00,1063
9.98,0.05,10.00,966
-5.01,-14.95,-0.02,870
-10.04,-9.99,4.97,1522
8.00,-0.01,-0.04,867
10.03,0.02,-0.00,855
-0.02,10.00,5.04,1059
10.02,9.99,4.97,1517
-0.02,10.02,-0.01,867
-10.02,-0.02,5.03,1068
0.04,-15.00,-0.02,870
9.93,9.98,0.01,971
-9.98,-10.03,0.06,971
-9.94,-4.93,0.04,968
-0.14,-5.11,9.93,1519
-0.07,-14.93,4.98,1625
-9.99,9.97,5.01,1523
10.03,-0.02,-0.02,867
-10.05,-0.03,0.02,1076
9.98,0.02,-0.05,864
9.97,-10.00,-0.02,857
10.01,9.95,-0.01,866
9.99,15.01,0.03,1066
10.02,-10.08,-0.01,866
-9.98,-10.03,0.04,971
-4.99,15.13,0.00,1073
-10.01,-0.03,0.01,1069
-0.09,4.99,0.03,969
4.94,5.00,4.99,1517
0.00,-9.89,0.02,972
10.10,-9.97,4.92,1521
10.02,-0.04,9.98,1063
0.02,-10.00,10.00,1063
0.05,-20.02,-0.05,871
-9.97,9.95,5.00,1520
-10.03,9.96,10.03,1520
-10.00,-15.01,-0.00,870
-0.11,5.19,-0.03,868
-0.03,-9.96,0.04,964
-9.97,10.06,15.04,867
9.97,-10.05,9.96,1525
9.97,-9.97,0.00,970
0.03,-4.99,0.01,972
9.99,0.00,4.98,1515
-10.04,9.98,10.01,1521
-9.98,9.97,5.01,1523
9.93,-9.93,0.00,969
-0.02,-14.99,0.00,1069
-0.07,-10.01,0.03,1069
-10.01,9.96,5.02,1529
0.09,9.77,15.03,864
9.99,10.01,4.98,1527
10.00,15.01,0.03,1077
-10.01,-0.03,0.01,1069
0.07,0.07,0.02,967
9.93,10.05,0.01,970
-4.91,0.15,0.05,968
9.98,0.05,10.01,965
-5.00,-14.97,-0.03,870
10.00,0.04,4.98,1518
10.03,10.02,4.98,1527
-15.04,0.01,10.02,1627
0.05,10.02,5.01,1063
-9.98,9.96,4.99,1531
-9.98,0.02,5.05,1520
-10.00,9.96,5.00,1522
0.01,10.01,5.03,1066
14.96,14.96,0.03,870
10.04,0.08,5.03,1063
14.97,4.95,-0.02,867
9.96,-10.02,5.02,1525
0.01,-10.03,-0.00,868
-9.99,9.97,5.02,1520
-10.04,10.01,0.01,972
-10.00,9.97,5.00,1522
-10.01,9.96,5.02,1527
9.94,-10.04,15.04,858
-5.05,5.20,-0.07,869
0.05,-10.04,5.00,1066
-10.03,-10.01,4.97,1524
10.06,-10.00,-0.00,868
-5.14,4.82,14.99,968
0.01,-4.91,0.02,971
-0.16,-0.05,15.07,855
10.05,-10.03,9.97,1524
0.07,9.76,15.03,858
0.05,-10.03,10.01,1061
-4.92,0.13,0.04,968
-10.08,-0.07,-0.01,870
-0.02,10.04,-0.02,864
-9.99,-10.01,5.02,1527
0.03,0.05,-0.00,869
-10.01,9.97,0.00,970
-0.01,0.03,-0.00,857
-0.42,9.88,14.99,968
-0.03,-4.95,-0.04,869
-0.04,9.99,4.95,1526
9.92,0.05,-0.03,866
-15.01,-0.07,15.08,869
10.06,0.08,5.05,1063
10.00,0.06,4.99,1527
9.87,-0.01,15.08,864
-9.99,9.96,5.01,1518
9.98,0.06,0.00,966
9.94,10.03,-0.01,870
0.06,10.02,5.02,1062
-4.97,0.02,-0.01,871
10.04,0.06,4.98,1064
-5.02,5.17,-0.08,869
9.99,9.97,-0.01,869
0.01,-10.04,-0.01,867
-0.04,9.99,4.95,1516
0.06,-10.01,5.00,1067
-9.98,-10.02,5.00,1530
10.03,0.02,-0.00,866
-10.00,-10.06,10.00,1526
9.94,9.98,0.01,971
10.06,-9.99,-0.00,868
4.85,0.16,-0.08,868
-10.05,-0.03,0.02,1068
9.99,0.00,4.99,1514
10.01,-9.99,-0.01,868
-4.97,0.02,-0.01,868
10.06,-10.00,4.96,1524
-0.01,-9.91,0.01,972
10.06,-9.99,-0.00,868
9.98,9.99,4.98,1521
-15.16,4.95,-0.06,871
-9.99,-10.02,0.02,969
-9.97,9.75,-0.01,871
-9.96,-9.97,0.03,971
0.07,10.03,5.02,1060
-5.04,5.16,5.01,1522
14.97,10.08,0.03,1068
0.09,15.03,15.04,867
10.04,0.08,5.03,1062
9.81,-10.04,14.98,964
10.07,10.05,4.97,1528
-10.03,0.01,0.00,1069
-0.04,-10.02,15.06,858
-15.05,0.02,9.99,2172
-5.08,4.84,15.01,866
-9.97,-0.01,5.03,1519
-9.99,-0.01,0.01,971
0.05,10.02,4.98,1065
-4.94,0.19,5.00,1525
-9.99,-0.02,0.02,972
5.05,0.03,4.98,1515
10.00,-0.00,4.99,1530
0.01,-14.98,10.01,2179
10.00,9.89,9.95,1518
10.09,-10.01,9.97,1525
-0.06,-15.03,15.04,868
-15.00,10.04,0.02,1071
-9.99,0.03,5.06,1520
10.08,-10.03,4.99,1529
0.12,-10.01,-0.02,858
-5.03,10.06,-0.04,870
0.22,8.80,9.86,1517
-0.01,0.03,0.01,968
4.92,-0.04,9.97,1523
0.07,-14.99,9.98,2174
-10.01,-0.03,15.01,867
-10.03,9.97,10.04,1530
-0.02,10.04,-0.02,869
4.96,10.09,-0.08,861
9.99,10.01,-0.00,869
0.79,-9.97,0.00,970
-4.98,-5.07,9.97,1524
-0.01,-4.94,-0.01,868
-10.00,15.02,-0.02,871
0.03,9.97,9.99,966
10.03,9.93,15.01,864
10.01,10.02,5.00,1525
14.99,5.02,-0.01,868
-0.07,5.00,5.01,1517
-0.01,10.04,-0.01,868
0.04,-0.01,4.93,967
0.05,-0.02,4.99,966
9.99,10.00,4.99,1527
10.01,-0.01,-0.02,868
0.01,-10.03,-0.00,864
15.01,0.08,5.02,1062
10.00,-0.03,5.03,1515
10.04,0.09,4.98,1061
-9.99,0.05,10.04,967
10.01,15.01,0.02,1069
-0.03,10.00,4.95,1065
9.99,-0.02,9.95,965
9.94,0.03,-0.02,866
9.96,-0.00,-0.01,867
0.02,0.05,0.00,970
-10.05,-0.04,-0.00,870
0.01,-10.01,4.97,1063
-9.98,-10.03,5.02,1521
-10.00,-10.05,10.00,1526
9.96,-10.00,-0.02,867
0.03,-10.01,9.99,1065
-15.03,14.97,0.04,872
5.04,-5.04,15.08,856
-10.01,9.98,15.06,870
0.08,-10.01,-0.01,867
0.04,-10.01,-0.02,869
10.06,-10.00,4.98,1518
0.05,-10.03,9.99,1061
5.01,-5.12,15.05,864
9.98,10.06,0.01,970
10.07,-10.05,-0.03,869
10.05,-9.98,-0.00,867
-0.04,-9.97,9.99,969
0.04,0.05,-0.00,869
-9.99,-0.06,5.02,1527
-10.01,10.03,0.01,969
-15.03,-0.09,15.09,870
9.96,10.10,4.99,1531
9.97,0.05,4.97,1523
-10.10,-10.08,15.01,869
-4.94,-5.05,5.06,1519
10.08,-15.05,0.00,1069
-5.67,9.58,15.11,866
14.97,10.05,0.02,1067
-10.03,-0.01,0.00,1068
9.95,-0.08,4.99,1526
9.96,-10.02,5.03,1519
10.02,9.97,-0.01,870
-0.02,10.04,-0.02,863
14.98,-5.02,-0.03,868
-0.39,9.97,14.98,967
5.07,5.03,15.00,966
-10.02,-10.08,15.00,868
4.94,5.01,9.93,1526
-10.04,0.02,-0.00,858
0.01,-9.99,10.01,969
-9.98,-10.03,5.01,1526
-9.98,-0.04,5.01,1521
-10.04,10.01,0.00,971
-9.98,9.95,5.00,1520
-0.00,0.01,0.01,969
14.98,-5.00,-0.03,867
-10.01,10.03,0.01,971
0.05,10.02,5.02,1062
0.03,9.97,9.99,969
10.00,9.98,5.00,1516
9.97,-0.00,-0.01,867
-10.05,-0.02,0.02,1065
-10.03,10.00,5.02,1532
-9.98,-0.01,0.00,964
10.01,-0.01,-0.02,870
9.98,0.03,4.97,1525
4.94,5.00,4.99,1518
10.08,-10.02,4.98,1520
-0.04,-9.96,0.04,971
-10.05,9.96,10.01,1532
-10.02,-10.01,4.97,1526
0.03,0.12,10.02,967
10.01,9.99,4.97,1528
10.00,0.00,5.00,1062
-0.04,-9.97,0.03,963
-0.02,10.05,-0.02,870
0.03,0.03,0.01,970
-10.00,-0.04,0.02,1068
-10.00,0.12,10.05,968
4.91,5.07,-0.10,870
9.92,10.05,0.01,967
9.99,9.99,0.02,970
5.03,0.15,-0.06,859
10.06,-10.00,-0.00,867
10.03,-0.00,5.03,1062
10.03,10.00,-0.01,867
-0.02,10.05,-0.02,861
10.10,-10.05,0.02,970
-0.12,15.14,4.96,1625
0.01,10.01,4.96,1065
0.06,-9.94,5.01,1528
5.01,5.00,0.05,966
-15.07,-15.03,0.05,872
10.01,10.00,-0.01,867
-0.00,10.01,5.04,1066
10.04,-10.02,-0.02,867
-19.88,0.17,0.04,1066
-9.99,9.97,5.02,1534
-19.89,0.19,0.04,1066
-9.99,-10.01,5.03,1518
-10.00,-0.02,0.01,971
9.95,10.10,4.99,1531
10.05,10.02,4.98,1530
10.02,0.02,-0.00,868
9.96,0.02,-0.00,867
-9.98,-10.02,5.01,1521
10.04,0.08,5.03,1063
10.05,-0.01,5.04,1067
-9.98,10.05,0.00,972
0.02,-10.06,-0.02,869
-10.06,9.95,-0.01,869
10.00,9.98,4.97,1530
-9.91,-10.09,0.04,970
-10.02,10.00,0.02,972
-5.04,-5.02,14.99,968
-10.01,-10.02,10.00,1524
0.05,5.02,10.03,1518
4.88,0.17,-0.07,867
0.05,-10.02,4.99,1072
10.07,-10.04,-0.02,869
0.03,-10.02,9.99,1061
-9.99,9.96,5.00,1534
0.06,9.69,15.01,858
10.10,9.98,9.96,1525
10.00,-10.02,4.99,1527
-10.06,9.93,-0.02,871
10.08,-10.01,4.98,1518
10.00,0.05,4.98,1524
-5.04,5.21,-0.07,870
0.00,-9.99,10.00,968
-9.96,-9.96,-0.00,865
0.16,-0.02,15.04,851
-9.98,-10.02,5.01,1526
0.21,0.02,15.04,855
10.02,9.99,4.96,1527
-10.03,10.01,-0.00,861
0.14,15.04,15.03,868
0.08,0.02,0.01,967
0.01,-10.06,15.02,866
-10.00,9.96,5.00,1520
10.06,-10.03,9.96,1516
5.00,0.02,4.97,1525
-10.10,9.87,15.00,966
-10.00,-0.03,0.01,969
10.13,-10.14,0.05,969
10.01,10.03,5.01,1527
5.00,-5.15,9.91,1525
0.00,0.02,5.05,968
-0.04,20.07,0.02,971
10.03,9.81,10.05,1516
9.95,-10.02,10.02,1519
-10.06,10.01,0.01,973
9.93,9.89,0.01,968
-0.01,-10.07,15.01,867
-0.04,10.00,4.95,1523
10.06,-10.00,-0.00,860
-9.98,-9.95,-0.00,871
-10.05,-0.03,0.02,1069
0.07,9.90,10.03,968
10.04,-0.04,10.01,1067
0.05,10.02,4.98,1066
-0.01,9.79,15.05,867
10.13,-9.97,0.06,971
-9.97,-0.08,9.97,972
-10.02,-0.02,5.03,1064
9.99,0.06,0.00,967
9.95,0.02,-0.03,867
0.02,-0.01,4.95,968
9.99,0.04,4.97,1524
0.00,0.01,0.01,969
10.12,-10.00,0.05,966
10.03,9.99,4.95,1526
9.99,0.04,4.98,1524
-9.97,-10.03,0.07,971
-10.01,9.96,10.00,1519
10.01,0.04,4.99,1063
9.93,9.98,0.01,968
10.02,0.01,-0.01,864
-9.94,-10.01,15.01,867
-10.05,-0.03,0.02,1067
-9.99,10.02,0.01,968
0.09,10.03,5.01,1065
-0.01,10.03,-0.05,855
-10.07,9.96,-0.01,872
-0.02,10.05,-0.02,868
-15.09,-9.95,0.09,1066
0.05,-10.02,-0.00,863
10.02,0.02,-0.00,866
4.99,4.93,0.07,970
-5.11,0.04,9.99,1527
10.06,-10.03,9.97,1519
-5.08,5.07,10.00,1528
10.02,9.98,-0.01,870
-4.94,-0.07,9.91,1525
0.00,-10.03,-0.00,860
-5.04,4.91,15.01,869
-10.00,-10.03,10.00,1517
10.04,0.08,5.03,1063
-0.01,-9.99,9.99,968
-15.01,-0.03,10.01,2173
-10.04,9.96,10.04,1528
0.00,0.04,0.01,969
-0.12,15.15,4.97,1626
0.04,-10.01,-0.02,869
9.97,-9.94,5.00,1526
10.08,14.82,0.00,1619
14.98,-15.01,0.01,870
9.98,-0.01,4.98,1519
-0.04,10.00,4.95,1524
-9.98,10.05,0.00,971
10.02,9.96,-0.01,868
10.00,-0.06,10.00,1062
0.00,0.02,5.03,966
4.95,-0.02,9.97,1527
-5.09,0.06,10.01,1527
-9.95,-10.02,14.99,969
-9.98,-10.03,10.05,1527
0.07,-10.04,-0.03,869
0.03,0.05,0.00,970
-10.00,9.96,5.01,1527
0.06,-20.04,-0.05,872
-10.11,-0.15,10.00,1069
0.01,-10.04,-0.00,862
0.06,9.80,15.01,865
0.00,-14.99,-0.01,869
10.03,9.99,4.95,1524
-9.98,9.97,5.01,1532
5.14,0.02,15.08,851
8.01,-0.01,-0.04,859
10.05,-10.00,0.00,965
-15.04,14.97,0.04,872
-0.02,-10.00,0.01,968
-0.02,0.05,0.01,969
-0.04,9.98,4.97,1521
15.04,-0.06,0.01,1066
-0.03,15.01,-0.01,871
9.92,-9.90,-0.01,868
-10.02,0.01,5.03,1067
10.00,-0.00,-0.02,869
10.06,-9.99,-0.00,867
5.00,-0.01,15.03,853
-10.00,10.00,0.01,969
-10.11,0.05,10.06,1067
-10.00,-0.06,5.01,1519
5.05,5.04,15.04,865
9.99,10.00,4.99,1528
10.06,-0.02,10.02,1064
-9.98,-10.01,5.03,1528
-0.12,15.14,4.96,1636
0.04,-9.99,5.00,1524
10.04,-9.99,5.01,1528
10.03,-10.04,5.02,1527
9.98,0.02,-0.05,867
0.05,9.89,10.00,964
5.09,-0.00,15.06,854
-0.01,-9.98,9.99,969
-5.03,5.15,4.98,1521
-9.94,-4.98,0.04,973
9.87,-9.99,15.08,864
9.99,-10.00,5.06,1528
-9.94,-9.97,0.00,972
10.07,-9.99,0.00,971
-10.04,-0.01,10.01,1064
-5.05,9.78,-0.07,871
0.05,9.86,10.02,967
0.04,-10.02,-0.02,868
-9.99,9.97,5.01,1521
9.85,10.12,9.94,1517
-10.03,0.01,0.00,1070
-9.97,0.13,10.06,966
10.05,-10.03,9.96,1525
-10.00,10.00,0.02,972
-5.17,-0.06,15.03,848
-5.09,4.83,15.01,868
-10.04,0.01,15.02,866
-0.00,-10.09,14.99,1062
9.99,0.04,10.00,966
10.13,9.90,9.98,1517
0.03,-10.03,5.00,1064
10.00,0.05,4.98,1517
-10.00,0.02,0.02,970
10.06,-9.93,0.05,967
-9.97,-10.07,0.05,972
10.00,9.96,0.03,963
10.01,-10.00,4.98,1526
-9.99,-10.04,10.01,1528
0.04,-10.02,0.00,1065
0.07,-20.05,-0.02,869
4.90,-0.04,9.98,1523
-10.01,10.04,0.01,971
-9.98,-10.01,5.00,1528
10.04,0.08,5.03,1064
-0.02,10.01,-0.03,868
-0.02,10.04,-0.02,868
-10.03,9.96,10.02,1529
-9.55,10.00,15.06,865
5.06,-5.06,9.97,1516
-0.02,-9.99,0.02,966
-9.98,-10.02,5.02,1527
9.99,10.00,4.99,1527
0.01,5.10,-0.01,869
10.09,-9.98,4.92,1517
-5.11,4.82,14.99,966
10.06,10.01,4.99,1518
-9.98,-0.01,0.01,972
-10.01,9.98,0.00,971
-5.09,5.06,10.04,1517
-10.00,9.96,5.00,1530
-9.99,15.02,-0.02,871
0.05,10.02,5.02,1066
-0.02,10.01,-0.03,859
-9.98,-10.00,4.98,1527
10.06,-10.01,-0.00,869
9.97,-0.03,-0.00,868
10.06,-10.01,0.00,969
0.04,-10.00,4.99,1520
-0.02,-10.05,15.05,863
-0.01,-10.05,15.03,868
-10.02,0.03,5.00,1067
10.01,-10.02,4.98,1529
9.97,10.02,0.00,972
